info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
23206_microsoft/unixcoder-base_1_1_0_3e-05_no,0.0099514171246715,834.0,129.0,704.0,58.0,0.8660436137071651,0.9349775784753364,0.8991913746630728,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,21.0,25.0,1598.0,81.0,0.4565217391304347,0.2058823529411764,0.2837837837837837,305.0,11.0,1283.0,126.0,0.9651898734177216,0.7076566125290024,0.8165997322623829,176.0,54.0,1487.0,8.0,0.7652173913043478,0.9565217391304348,0.8502415458937198,10.0,5.0,1705.0,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,7.0,7.0,1650.0,61.0,0.5,0.1029411764705882,0.1707317073170731,17.081,100.989,100.989,1.0,0.0734882889781239,82.0,35.0,250.0,39.0,0.7008547008547008,0.6776859504132231,0.6890756302521008,87.0,20.0,258.0,41.0,0.8130841121495327,0.6796875,0.7404255319148936,6.0,16.0,349.0,35.0,0.2727272727272727,0.1463414634146341,0.1904761904761904,16.0,10.0,332.0,48.0,0.6153846153846154,0.25,0.3555555555555555,56.0,27.0,297.0,26.0,0.6746987951807228,0.6829268292682927,0.6787878787878787,3.3973,119.506,119.506,1.0,0.0232852222741456,20.0,19.0,227.0,23.0,0.5128205128205128,0.4651162790697674,0.4878048780487805,103.0,31.0,139.0,16.0,0.7686567164179104,0.865546218487395,0.8142292490118578,8.0,8.0,229.0,44.0,0.5,0.1538461538461538,0.2352941176470588,0.0,0.0,285.0,4.0,0.0,0.0,0.0,20.0,4.0,255.0,10.0,0.8333333333333334,0.6666666666666666,0.7407407407407408,14.0,2.0,244.0,29.0,0.875,0.3255813953488372,0.4745762711864406,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.4675,117.124,117.124,1.0
23206_microsoft/unixcoder-base_1_1_0.01_3e-05_no,0.0099026718664726,798.0,112.0,721.0,94.0,0.8769230769230769,0.8946188340807175,0.8856825749167592,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,29.0,32.0,1591.0,73.0,0.4754098360655737,0.284313725490196,0.3558282208588956,321.0,27.0,1267.0,110.0,0.9224137931034484,0.7447795823665894,0.8241335044929398,172.0,62.0,1479.0,12.0,0.7350427350427351,0.9347826086956522,0.8229665071770336,8.0,4.0,1706.0,7.0,0.6666666666666666,0.5333333333333333,0.5925925925925926,5.0,11.0,1646.0,63.0,0.3125,0.0735294117647058,0.119047619047619,17.0903,100.934,100.934,1.0,0.0734790388114493,82.0,35.0,250.0,39.0,0.7008547008547008,0.6776859504132231,0.6890756302521008,87.0,20.0,258.0,41.0,0.8130841121495327,0.6796875,0.7404255319148936,6.0,16.0,349.0,35.0,0.2727272727272727,0.1463414634146341,0.1904761904761904,16.0,10.0,332.0,48.0,0.6153846153846154,0.25,0.3555555555555555,56.0,27.0,297.0,26.0,0.6746987951807228,0.6829268292682927,0.6787878787878787,3.4214,118.667,118.667,1.0,0.0232864138110173,20.0,19.0,227.0,23.0,0.5128205128205128,0.4651162790697674,0.4878048780487805,103.0,31.0,139.0,16.0,0.7686567164179104,0.865546218487395,0.8142292490118578,8.0,8.0,229.0,44.0,0.5,0.1538461538461538,0.2352941176470588,0.0,0.0,285.0,4.0,0.0,0.0,0.0,20.0,4.0,255.0,10.0,0.8333333333333334,0.6666666666666666,0.7407407407407408,14.0,2.0,244.0,29.0,0.875,0.3255813953488372,0.4745762711864406,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.5033,115.448,115.448,1.0
23206_microsoft/unixcoder-base_1_1_0.001_3e-05_no,0.009707505502765,784.0,122.0,711.0,108.0,0.8653421633554084,0.8789237668161435,0.8720800889877642,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,28.0,39.0,1584.0,74.0,0.417910447761194,0.2745098039215686,0.3313609467455621,326.0,25.0,1269.0,105.0,0.9287749287749288,0.7563805104408353,0.8337595907928388,175.0,52.0,1489.0,9.0,0.7709251101321586,0.9510869565217392,0.851581508515815,10.0,5.0,1705.0,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,11.0,1646.0,64.0,0.2666666666666666,0.0588235294117647,0.0963855421686746,17.0604,101.111,101.111,1.0,0.0734883895548693,82.0,35.0,250.0,39.0,0.7008547008547008,0.6776859504132231,0.6890756302521008,87.0,20.0,258.0,41.0,0.8130841121495327,0.6796875,0.7404255319148936,6.0,16.0,349.0,35.0,0.2727272727272727,0.1463414634146341,0.1904761904761904,16.0,10.0,332.0,48.0,0.6153846153846154,0.25,0.3555555555555555,56.0,27.0,297.0,26.0,0.6746987951807228,0.6829268292682927,0.6787878787878787,3.44,118.023,118.023,1.0,0.0232849269539483,20.0,19.0,227.0,23.0,0.5128205128205128,0.4651162790697674,0.4878048780487805,103.0,31.0,139.0,16.0,0.7686567164179104,0.865546218487395,0.8142292490118578,8.0,8.0,229.0,44.0,0.5,0.1538461538461538,0.2352941176470588,0.0,0.0,285.0,4.0,0.0,0.0,0.0,20.0,4.0,255.0,10.0,0.8333333333333334,0.6666666666666666,0.7407407407407408,14.0,2.0,244.0,29.0,0.875,0.3255813953488372,0.4745762711864406,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.4109,119.873,119.873,1.0
23206_microsoft/unixcoder-base_2_1_0_3e-05_no,0.0104509548955435,825.0,139.0,694.0,67.0,0.8558091286307054,0.9248878923766816,0.8890086206896551,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,21.0,34.0,1589.0,81.0,0.3818181818181818,0.2058823529411764,0.267515923566879,280.0,14.0,1280.0,151.0,0.9523809523809524,0.6496519721577726,0.7724137931034482,169.0,46.0,1495.0,15.0,0.786046511627907,0.9184782608695652,0.8471177944862155,8.0,4.0,1706.0,7.0,0.6666666666666666,0.5333333333333333,0.5925925925925926,2.0,12.0,1645.0,66.0,0.1428571428571428,0.0294117647058823,0.048780487804878,12.8327,134.423,67.25,1.0,0.0707453682186641,62.0,24.0,261.0,59.0,0.7209302325581395,0.512396694214876,0.5990338164251207,87.0,18.0,260.0,41.0,0.8285714285714286,0.6796875,0.7467811158798283,5.0,15.0,350.0,36.0,0.25,0.1219512195121951,0.1639344262295081,11.0,7.0,335.0,53.0,0.6111111111111112,0.171875,0.2682926829268293,52.0,22.0,302.0,30.0,0.7027027027027027,0.6341463414634146,0.6666666666666667,1.8118,224.088,112.044,1.0,0.0243683778651559,12.0,11.0,235.0,31.0,0.5217391304347826,0.2790697674418604,0.3636363636363636,97.0,41.0,129.0,22.0,0.7028985507246377,0.8151260504201681,0.754863813229572,3.0,8.0,229.0,49.0,0.2727272727272727,0.0576923076923076,0.0952380952380952,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,3.0,256.0,7.0,0.8846153846153846,0.7666666666666667,0.8214285714285715,10.0,0.0,246.0,33.0,1.0,0.2325581395348837,0.3773584905660377,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2732,226.983,113.884,1.0
23206_microsoft/unixcoder-base_2_1_0.01_3e-05_no,0.0109059645909507,811.0,166.0,667.0,81.0,0.8300921187308086,0.9091928251121076,0.8678437667201712,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,13.0,21.0,1602.0,89.0,0.3823529411764705,0.1274509803921568,0.1911764705882352,284.0,23.0,1271.0,147.0,0.9250814332247556,0.6589327146171694,0.7696476964769647,170.0,47.0,1494.0,14.0,0.783410138248848,0.9239130434782608,0.8478802992518704,9.0,7.0,1703.0,6.0,0.5625,0.6,0.5806451612903225,2.0,15.0,1642.0,66.0,0.1176470588235294,0.0294117647058823,0.0470588235294117,12.855,134.189,67.134,1.0,0.070744261973854,62.0,24.0,261.0,59.0,0.7209302325581395,0.512396694214876,0.5990338164251207,87.0,18.0,260.0,41.0,0.8285714285714286,0.6796875,0.7467811158798283,5.0,15.0,350.0,36.0,0.25,0.1219512195121951,0.1639344262295081,11.0,7.0,335.0,53.0,0.6111111111111112,0.171875,0.2682926829268293,52.0,22.0,302.0,30.0,0.7027027027027027,0.6341463414634146,0.6666666666666667,1.7968,225.953,112.976,1.0,0.0243684479884665,12.0,11.0,235.0,31.0,0.5217391304347826,0.2790697674418604,0.3636363636363636,97.0,41.0,129.0,22.0,0.7028985507246377,0.8151260504201681,0.754863813229572,3.0,8.0,229.0,49.0,0.2727272727272727,0.0576923076923076,0.0952380952380952,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,3.0,256.0,7.0,0.8846153846153846,0.7666666666666667,0.8214285714285715,10.0,0.0,246.0,33.0,1.0,0.2325581395348837,0.3773584905660377,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2677,227.98,114.384,1.0
23206_microsoft/unixcoder-base_2_1_0.001_3e-05_no,0.0107213375785917,813.0,164.0,669.0,79.0,0.8321392016376663,0.9114349775784754,0.8699839486356341,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,13.0,24.0,1599.0,89.0,0.3513513513513513,0.1274509803921568,0.1870503597122302,286.0,27.0,1267.0,145.0,0.9137380191693292,0.6635730858468677,0.7688172043010753,167.0,43.0,1498.0,17.0,0.7952380952380952,0.907608695652174,0.8477157360406091,10.0,8.0,1702.0,5.0,0.5555555555555556,0.6666666666666666,0.606060606060606,2.0,11.0,1646.0,66.0,0.1538461538461538,0.0294117647058823,0.0493827160493827,12.8469,134.274,67.176,1.0,0.0707453336573293,62.0,24.0,261.0,59.0,0.7209302325581395,0.512396694214876,0.5990338164251207,87.0,18.0,260.0,41.0,0.8285714285714286,0.6796875,0.7467811158798283,5.0,15.0,350.0,36.0,0.25,0.1219512195121951,0.1639344262295081,11.0,7.0,335.0,53.0,0.6111111111111112,0.171875,0.2682926829268293,52.0,22.0,302.0,30.0,0.7027027027027027,0.6341463414634146,0.6666666666666667,1.829,221.98,110.99,1.0,0.0243683705096349,12.0,11.0,235.0,31.0,0.5217391304347826,0.2790697674418604,0.3636363636363636,97.0,41.0,129.0,22.0,0.7028985507246377,0.8151260504201681,0.754863813229572,3.0,8.0,229.0,49.0,0.2727272727272727,0.0576923076923076,0.0952380952380952,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,3.0,256.0,7.0,0.8846153846153846,0.7666666666666667,0.8214285714285715,10.0,0.0,246.0,33.0,1.0,0.2325581395348837,0.3773584905660377,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2805,225.697,113.239,1.0
23206_microsoft/unixcoder-base_4_1_0_3e-05_no,0.0105623548719078,837.0,247.0,586.0,55.0,0.772140221402214,0.938340807174888,0.847165991902834,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,8.0,8.0,1615.0,94.0,0.5,0.0784313725490196,0.135593220338983,240.0,12.0,1282.0,191.0,0.9523809523809524,0.5568445475638051,0.7027818448023426,167.0,31.0,1510.0,17.0,0.8434343434343434,0.907608695652174,0.87434554973822,10.0,6.0,1704.0,5.0,0.625,0.6666666666666666,0.6451612903225806,1.0,10.0,1647.0,67.0,0.0909090909090909,0.0147058823529411,0.0253164556962025,11.0856,155.607,38.969,1.0,0.0736125423489826,65.0,15.0,270.0,56.0,0.8125,0.5371900826446281,0.6467661691542288,76.0,21.0,257.0,52.0,0.7835051546391752,0.59375,0.6755555555555557,6.0,15.0,350.0,35.0,0.2857142857142857,0.1463414634146341,0.1935483870967742,3.0,8.0,334.0,61.0,0.2727272727272727,0.046875,0.08,41.0,23.0,301.0,41.0,0.640625,0.5,0.5616438356164384,0.8966,452.839,113.767,1.0,0.0266190990886252,0.0,4.0,242.0,43.0,0.0,0.0,0.0,95.0,44.0,126.0,24.0,0.6834532374100719,0.7983193277310925,0.7364341085271319,1.0,6.0,231.0,51.0,0.1428571428571428,0.0192307692307692,0.0338983050847457,0.0,0.0,285.0,4.0,0.0,0.0,0.0,10.0,0.0,259.0,20.0,1.0,0.3333333333333333,0.5,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6447,448.295,113.237,1.0
23206_microsoft/unixcoder-base_4_1_0.01_3e-05_no,0.010348883980555,828.0,238.0,595.0,64.0,0.776735459662289,0.9282511210762332,0.8457609805924414,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,7.0,3.0,1620.0,95.0,0.7,0.0686274509803921,0.125,247.0,16.0,1278.0,184.0,0.9391634980988594,0.5730858468677494,0.7118155619596542,168.0,37.0,1504.0,16.0,0.8195121951219512,0.9130434782608696,0.8637532133676091,10.0,4.0,1706.0,5.0,0.7142857142857143,0.6666666666666666,0.689655172413793,0.0,7.0,1650.0,68.0,0.0,0.0,0.0,11.0832,155.641,38.978,1.0,0.0735954395247063,63.0,16.0,269.0,58.0,0.7974683544303798,0.5206611570247934,0.63,75.0,21.0,257.0,53.0,0.78125,0.5859375,0.6696428571428571,6.0,14.0,351.0,35.0,0.3,0.1463414634146341,0.1967213114754098,3.0,8.0,334.0,61.0,0.2727272727272727,0.046875,0.08,42.0,24.0,300.0,40.0,0.6363636363636364,0.5121951219512195,0.5675675675675675,0.9512,426.836,107.235,1.0,0.0266192454799771,0.0,4.0,242.0,43.0,0.0,0.0,0.0,95.0,44.0,126.0,24.0,0.6834532374100719,0.7983193277310925,0.7364341085271319,1.0,6.0,231.0,51.0,0.1428571428571428,0.0192307692307692,0.0338983050847457,0.0,0.0,285.0,4.0,0.0,0.0,0.0,10.0,0.0,259.0,20.0,1.0,0.3333333333333333,0.5,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6433,449.248,113.478,1.0
23206_microsoft/unixcoder-base_4_1_0.001_3e-05_no,0.0104285247720063,839.0,222.0,611.0,53.0,0.7907634307257304,0.9405829596412556,0.8591909882232462,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,8.0,6.0,1617.0,94.0,0.5714285714285714,0.0784313725490196,0.1379310344827586,239.0,4.0,1290.0,192.0,0.9835390946502056,0.5545243619489559,0.7091988130563798,168.0,45.0,1496.0,16.0,0.7887323943661971,0.9130434782608696,0.8463476070528966,8.0,6.0,1704.0,7.0,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.0,6.0,1651.0,68.0,0.0,0.0,0.0,11.1132,155.22,38.873,1.0,0.0736732473004921,64.0,14.0,271.0,57.0,0.8205128205128205,0.5289256198347108,0.6432160804020101,75.0,22.0,256.0,53.0,0.7731958762886598,0.5859375,0.6666666666666667,6.0,15.0,350.0,35.0,0.2857142857142857,0.1463414634146341,0.1935483870967742,4.0,8.0,334.0,60.0,0.3333333333333333,0.0625,0.1052631578947368,44.0,23.0,301.0,38.0,0.6567164179104478,0.5365853658536586,0.5906040268456376,0.9191,441.744,110.98,1.0,0.026619101069846,0.0,4.0,242.0,43.0,0.0,0.0,0.0,95.0,44.0,126.0,24.0,0.6834532374100719,0.7983193277310925,0.7364341085271319,1.0,6.0,231.0,51.0,0.1428571428571428,0.0192307692307692,0.0338983050847457,0.0,0.0,285.0,4.0,0.0,0.0,0.0,10.0,0.0,259.0,20.0,1.0,0.3333333333333333,0.5,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6406,451.122,113.951,1.0
23206_microsoft/unixcoder-base_8_1_0_3e-05_no,0.010671672176425,842.0,267.0,566.0,50.0,0.7592425608656447,0.9439461883408072,0.8415792103948024,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,6.0,4.0,1619.0,96.0,0.6,0.0588235294117647,0.1071428571428571,231.0,14.0,1280.0,200.0,0.9428571428571428,0.5359628770301624,0.6834319526627218,165.0,38.0,1503.0,19.0,0.812807881773399,0.8967391304347826,0.8527131782945736,10.0,8.0,1702.0,5.0,0.5555555555555556,0.6666666666666666,0.606060606060606,0.0,5.0,1652.0,68.0,0.0,0.0,0.0,10.9682,157.274,19.693,1.0,0.0759460308689789,60.0,17.0,268.0,61.0,0.7792207792207793,0.4958677685950413,0.6060606060606061,63.0,18.0,260.0,65.0,0.7777777777777778,0.4921875,0.6028708133971292,5.0,12.0,353.0,36.0,0.2941176470588235,0.1219512195121951,0.1724137931034482,3.0,1.0,341.0,61.0,0.75,0.046875,0.088235294117647,37.0,15.0,309.0,45.0,0.7115384615384616,0.4512195121951219,0.5522388059701493,1.0091,402.349,50.541,1.0,0.0289649680332293,0.0,1.0,245.0,43.0,0.0,0.0,0.0,79.0,41.0,129.0,40.0,0.6583333333333333,0.6638655462184874,0.6610878661087867,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3454,836.713,107.122,1.0
