info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
23519_microsoft/codebert-base_1_1_0_3e-05_no,1.1800195033494705,855.0,137.0,696.0,37.0,0.8618951612903226,0.9585201793721974,0.9076433121019108,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,23.0,43.0,1580.0,79.0,0.3484848484848485,0.2254901960784313,0.2738095238095238,350.0,30.0,1264.0,81.0,0.9210526315789472,0.8120649651972158,0.8631319358816276,170.0,54.0,1487.0,14.0,0.7589285714285714,0.9239130434782608,0.8333333333333331,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,4.0,9.0,1648.0,64.0,0.3076923076923077,0.0588235294117647,0.0987654320987654,16.98,101.59,101.59,1.0,9.210735206051696,64.0,20.0,265.0,57.0,0.7619047619047619,0.5289256198347108,0.624390243902439,93.0,21.0,257.0,35.0,0.8157894736842105,0.7265625,0.7685950413223139,0.0,0.0,365.0,41.0,0.0,0.0,0.0,13.0,14.0,328.0,51.0,0.4814814814814814,0.203125,0.2857142857142857,72.0,36.0,288.0,10.0,0.6666666666666666,0.8780487804878049,0.7578947368421053,3.3761,120.257,120.257,1.0,3.368857640867972,0.0,0.0,246.0,43.0,0.0,0.0,0.0,96.0,19.0,151.0,23.0,0.8347826086956521,0.8067226890756303,0.8205128205128206,23.0,23.0,214.0,29.0,0.5,0.4423076923076923,0.4693877551020408,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,4.0,255.0,5.0,0.8620689655172413,0.8333333333333334,0.847457627118644,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.3923,120.804,120.804,1.0
23519_microsoft/codebert-base_1_1_0.01_3e-05_no,1.132305217364276,841.0,109.0,724.0,51.0,0.8852631578947369,0.9428251121076232,0.9131378935939196,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,48.0,93.0,1530.0,54.0,0.3404255319148936,0.4705882352941176,0.3950617283950617,356.0,25.0,1269.0,75.0,0.9343832020997376,0.8259860788863109,0.876847290640394,171.0,52.0,1489.0,13.0,0.7668161434977578,0.9293478260869564,0.8402948402948404,9.0,2.0,1708.0,6.0,0.8181818181818182,0.6,0.6923076923076923,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,16.9787,101.598,101.598,1.0,9.023096582110211,64.0,17.0,268.0,57.0,0.7901234567901234,0.5289256198347108,0.6336633663366337,88.0,17.0,261.0,40.0,0.8380952380952381,0.6875,0.7553648068669528,0.0,0.0,365.0,41.0,0.0,0.0,0.0,24.0,37.0,305.0,40.0,0.3934426229508196,0.375,0.384,67.0,27.0,297.0,15.0,0.7127659574468085,0.8170731707317073,0.7613636363636364,3.4058,119.209,119.209,1.0,3.4022595660270345,0.0,0.0,246.0,43.0,0.0,0.0,0.0,95.0,22.0,148.0,24.0,0.811965811965812,0.7983193277310925,0.8050847457627118,12.0,4.0,233.0,40.0,0.75,0.2307692307692307,0.3529411764705882,0.0,0.0,285.0,4.0,0.0,0.0,0.0,27.0,5.0,254.0,3.0,0.84375,0.9,0.870967741935484,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.4189,119.475,119.475,1.0
23519_microsoft/codebert-base_1_1_0.001_3e-05_no,1.1235507092443144,861.0,125.0,708.0,31.0,0.8732251521298174,0.9652466367713004,0.9169329073482426,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,38.0,81.0,1542.0,64.0,0.3193277310924369,0.3725490196078431,0.3438914027149321,347.0,22.0,1272.0,84.0,0.940379403794038,0.8051044083526682,0.8674999999999999,170.0,37.0,1504.0,14.0,0.821256038647343,0.9239130434782608,0.8695652173913043,9.0,1.0,1709.0,6.0,0.9,0.6,0.7200000000000001,1.0,1.0,1656.0,67.0,0.5,0.0147058823529411,0.0285714285714285,16.9729,101.633,101.633,1.0,9.346226008995078,65.0,18.0,267.0,56.0,0.7831325301204819,0.5371900826446281,0.6372549019607843,91.0,15.0,263.0,37.0,0.8584905660377359,0.7109375,0.7777777777777777,0.0,0.0,365.0,41.0,0.0,0.0,0.0,17.0,27.0,315.0,47.0,0.3863636363636363,0.265625,0.3148148148148148,68.0,42.0,282.0,14.0,0.6181818181818182,0.8292682926829268,0.7083333333333334,3.3749,120.301,120.301,1.0,3.293573704607128,0.0,0.0,246.0,43.0,0.0,0.0,0.0,94.0,17.0,153.0,25.0,0.8468468468468469,0.7899159663865546,0.817391304347826,16.0,8.0,229.0,36.0,0.6666666666666666,0.3076923076923077,0.4210526315789473,0.0,0.0,285.0,4.0,0.0,0.0,0.0,24.0,5.0,254.0,6.0,0.8275862068965517,0.8,0.8135593220338982,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.4612,117.422,117.422,1.0
23519_microsoft/codebert-base_2_1_0_3e-05_no,0.9709524265939418,851.0,123.0,710.0,41.0,0.8737166324435318,0.954035874439462,0.9121114683815648,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,42.0,64.0,1559.0,60.0,0.3962264150943396,0.4117647058823529,0.4038461538461538,349.0,23.0,1271.0,82.0,0.9381720430107529,0.8097447795823666,0.8692403486924035,170.0,38.0,1503.0,14.0,0.8173076923076923,0.9239130434782608,0.8673469387755101,10.0,1.0,1709.0,5.0,0.9090909090909092,0.6666666666666666,0.7692307692307692,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,12.8577,134.16,67.119,1.0,7.294199238157888,62.0,23.0,262.0,59.0,0.7294117647058823,0.512396694214876,0.6019417475728155,91.0,19.0,259.0,37.0,0.8272727272727273,0.7109375,0.7647058823529412,0.0,0.0,365.0,41.0,0.0,0.0,0.0,7.0,6.0,336.0,57.0,0.5384615384615384,0.109375,0.1818181818181818,69.0,37.0,287.0,13.0,0.6509433962264151,0.8414634146341463,0.7340425531914894,1.7833,227.672,113.836,1.0,2.929444217391027,3.0,4.0,242.0,40.0,0.4285714285714285,0.0697674418604651,0.12,94.0,28.0,142.0,25.0,0.7704918032786885,0.7899159663865546,0.7800829875518671,2.0,2.0,235.0,50.0,0.5,0.0384615384615384,0.0714285714285714,0.0,0.0,285.0,4.0,0.0,0.0,0.0,24.0,1.0,258.0,6.0,0.96,0.8,0.8727272727272728,1.0,0.0,246.0,42.0,1.0,0.0232558139534883,0.0454545454545454,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2648,228.494,114.642,1.0
23519_microsoft/codebert-base_2_1_0.01_3e-05_no,1.0072892164212983,846.0,106.0,727.0,46.0,0.8886554621848739,0.9484304932735426,0.9175704989154012,45.0,2.0,1678.0,0.0,0.9574468085106383,1.0,0.9782608695652174,40.0,77.0,1546.0,62.0,0.3418803418803419,0.392156862745098,0.365296803652968,359.0,21.0,1273.0,72.0,0.9447368421052632,0.8329466357308585,0.8853267570900123,170.0,40.0,1501.0,14.0,0.8095238095238095,0.9239130434782608,0.8629441624365481,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,12.8463,134.28,67.179,1.0,7.294661904161042,62.0,23.0,262.0,59.0,0.7294117647058823,0.512396694214876,0.6019417475728155,90.0,19.0,259.0,38.0,0.8256880733944955,0.703125,0.7594936708860761,0.0,0.0,365.0,41.0,0.0,0.0,0.0,7.0,6.0,336.0,57.0,0.5384615384615384,0.109375,0.1818181818181818,69.0,37.0,287.0,13.0,0.6509433962264151,0.8414634146341463,0.7340425531914894,1.8156,223.622,111.811,1.0,2.934596054006243,3.0,5.0,241.0,40.0,0.375,0.0697674418604651,0.1176470588235294,93.0,24.0,146.0,26.0,0.7948717948717948,0.7815126050420168,0.788135593220339,2.0,3.0,234.0,50.0,0.4,0.0384615384615384,0.0701754385964912,0.0,0.0,285.0,4.0,0.0,0.0,0.0,24.0,1.0,258.0,6.0,0.96,0.8,0.8727272727272728,2.0,0.0,246.0,41.0,1.0,0.0465116279069767,0.0888888888888888,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2466,231.822,116.312,1.0
23519_microsoft/codebert-base_2_1_0.001_3e-05_no,0.9864152795842724,860.0,119.0,714.0,32.0,0.8784473953013279,0.9641255605381166,0.9192944949225011,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,39.0,73.0,1550.0,63.0,0.3482142857142857,0.3823529411764705,0.3644859813084111,354.0,21.0,1273.0,77.0,0.944,0.8213457076566125,0.8784119106699753,171.0,28.0,1513.0,13.0,0.8592964824120602,0.9293478260869564,0.8929503916449087,9.0,1.0,1709.0,6.0,0.9,0.6,0.7200000000000001,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,12.8091,134.67,67.374,1.0,7.2942273874427075,62.0,23.0,262.0,59.0,0.7294117647058823,0.512396694214876,0.6019417475728155,91.0,19.0,259.0,37.0,0.8272727272727273,0.7109375,0.7647058823529412,0.0,0.0,365.0,41.0,0.0,0.0,0.0,7.0,6.0,336.0,57.0,0.5384615384615384,0.109375,0.1818181818181818,69.0,37.0,287.0,13.0,0.6509433962264151,0.8414634146341463,0.7340425531914894,1.7824,227.786,113.893,1.0,2.9297024104735185,3.0,4.0,242.0,40.0,0.4285714285714285,0.0697674418604651,0.12,94.0,29.0,141.0,25.0,0.7642276422764228,0.7899159663865546,0.7768595041322314,2.0,2.0,235.0,50.0,0.5,0.0384615384615384,0.0714285714285714,0.0,0.0,285.0,4.0,0.0,0.0,0.0,24.0,1.0,258.0,6.0,0.96,0.8,0.8727272727272728,2.0,0.0,246.0,41.0,1.0,0.0465116279069767,0.0888888888888888,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2462,231.898,116.35,1.0
23519_microsoft/codebert-base_4_1_0_3e-05_no,0.853420611682097,852.0,126.0,707.0,40.0,0.8711656441717791,0.9551569506726456,0.9112299465240642,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,26.0,54.0,1569.0,76.0,0.325,0.2549019607843137,0.2857142857142857,349.0,17.0,1277.0,82.0,0.953551912568306,0.8097447795823666,0.8757841907151819,173.0,44.0,1497.0,11.0,0.7972350230414746,0.9402173913043478,0.8628428927680798,10.0,1.0,1709.0,5.0,0.9090909090909092,0.6666666666666666,0.7692307692307692,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,11.052,156.08,39.088,1.0,7.521343062655679,60.0,14.0,271.0,61.0,0.8108108108108109,0.4958677685950413,0.6153846153846154,84.0,19.0,259.0,44.0,0.8155339805825242,0.65625,0.7272727272727272,0.0,0.0,365.0,41.0,0.0,0.0,0.0,8.0,5.0,337.0,56.0,0.6153846153846154,0.125,0.2077922077922078,62.0,31.0,293.0,20.0,0.6666666666666666,0.7560975609756098,0.7085714285714285,0.8912,455.556,114.45,1.0,3.1019412601019494,0.0,0.0,246.0,43.0,0.0,0.0,0.0,92.0,22.0,148.0,27.0,0.8070175438596491,0.773109243697479,0.7896995708154506,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,19.0,1.0,258.0,11.0,0.95,0.6333333333333333,0.7599999999999999,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6328,456.701,115.361,1.0
23519_microsoft/codebert-base_4_1_0.01_3e-05_no,0.8493873720843513,860.0,128.0,705.0,32.0,0.8704453441295547,0.9641255605381166,0.9148936170212766,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,30.0,61.0,1562.0,72.0,0.3296703296703296,0.2941176470588235,0.310880829015544,359.0,16.0,1278.0,72.0,0.9573333333333334,0.8329466357308585,0.890818858560794,174.0,39.0,1502.0,10.0,0.8169014084507042,0.9456521739130436,0.8765743073047859,10.0,2.0,1708.0,5.0,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,11.0552,156.036,39.077,1.0,7.501785222952103,59.0,13.0,272.0,62.0,0.8194444444444444,0.4876033057851239,0.6113989637305699,83.0,17.0,261.0,45.0,0.83,0.6484375,0.7280701754385964,0.0,0.0,365.0,41.0,0.0,0.0,0.0,8.0,8.0,334.0,56.0,0.5,0.125,0.2,62.0,28.0,296.0,20.0,0.6888888888888889,0.7560975609756098,0.7209302325581395,0.8979,452.174,113.6,1.0,3.101939936783131,0.0,0.0,246.0,43.0,0.0,0.0,0.0,92.0,22.0,148.0,27.0,0.8070175438596491,0.773109243697479,0.7896995708154506,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,19.0,1.0,258.0,11.0,0.95,0.6333333333333333,0.7599999999999999,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6308,458.16,115.729,1.0
23519_microsoft/codebert-base_4_1_0.001_3e-05_no,0.85013576081393,852.0,139.0,694.0,40.0,0.8597376387487387,0.9551569506726456,0.90493892724376,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,27.0,52.0,1571.0,75.0,0.3417721518987341,0.2647058823529412,0.2983425414364641,348.0,18.0,1276.0,83.0,0.9508196721311476,0.8074245939675174,0.8732747804265998,174.0,44.0,1497.0,10.0,0.7981651376146789,0.9456521739130436,0.8656716417910448,10.0,0.0,1710.0,5.0,1.0,0.6666666666666666,0.8,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,11.05,156.109,39.095,1.0,7.517746964706307,60.0,14.0,271.0,61.0,0.8108108108108109,0.4958677685950413,0.6153846153846154,85.0,19.0,259.0,43.0,0.8173076923076923,0.6640625,0.7327586206896551,0.0,0.0,365.0,41.0,0.0,0.0,0.0,8.0,6.0,336.0,56.0,0.5714285714285714,0.125,0.2051282051282051,62.0,31.0,293.0,20.0,0.6666666666666666,0.7560975609756098,0.7085714285714285,0.8878,457.316,114.892,1.0,3.1019405933939663,0.0,0.0,246.0,43.0,0.0,0.0,0.0,92.0,22.0,148.0,27.0,0.8070175438596491,0.773109243697479,0.7896995708154506,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,19.0,1.0,258.0,11.0,0.95,0.6333333333333333,0.7599999999999999,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6323,457.094,115.46,1.0
23519_microsoft/codebert-base_8_1_0_3e-05_no,0.7953381730207255,842.0,128.0,705.0,50.0,0.8680412371134021,0.9439461883408072,0.9044038668098818,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,2.0,7.0,1616.0,100.0,0.2222222222222222,0.0196078431372549,0.036036036036036,362.0,45.0,1249.0,69.0,0.8894348894348895,0.839907192575406,0.8639618138424822,170.0,47.0,1494.0,14.0,0.783410138248848,0.9239130434782608,0.8478802992518704,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,0.0,1.0,1656.0,68.0,0.0,0.0,0.0,10.0044,172.424,21.59,1.0,7.997835231144344,56.0,12.0,273.0,65.0,0.8235294117647058,0.4628099173553719,0.5925925925925926,83.0,12.0,266.0,45.0,0.8736842105263158,0.6484375,0.7443946188340806,0.0,0.0,365.0,41.0,0.0,0.0,0.0,6.0,6.0,336.0,58.0,0.5,0.09375,0.1578947368421052,61.0,36.0,288.0,21.0,0.6288659793814433,0.7439024390243902,0.6815642458100558,0.4623,878.272,110.325,1.0,3.436513458186037,0.0,0.0,246.0,43.0,0.0,0.0,0.0,33.0,9.0,161.0,86.0,0.7857142857142857,0.2773109243697479,0.4099378881987578,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,10.0,1.0,258.0,20.0,0.9090909090909092,0.3333333333333333,0.4878048780487804,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.38,760.465,97.361,1.0
