info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
10014954_roberta-base_8_1_0_5e-05_no,0.8453451822627985,844.0,122.0,711.0,48.0,0.8737060041407867,0.9461883408071748,0.9085037674919269,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,1.0,9.0,1614.0,101.0,0.1,0.0098039215686274,0.0178571428571428,345.0,41.0,1253.0,86.0,0.8937823834196891,0.8004640371229699,0.8445532435740514,170.0,49.0,1492.0,14.0,0.776255707762557,0.9239130434782608,0.8436724565756824,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,1.0,8.0,1649.0,67.0,0.1111111111111111,0.0147058823529411,0.0259740259740259,9.4682,182.189,22.813,1.0,9.735640809242083,0.0,0.0,285.0,121.0,0.0,0.0,0.0,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,0.4071,997.295,125.276,1.0,3.5290299485475414,0.0,0.0,246.0,43.0,0.0,0.0,0.0,40.0,14.0,156.0,79.0,0.7407407407407407,0.3361344537815126,0.4624277456647399,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3417,845.862,108.294,1.0
10014954_roberta-base_8_1_0.01_5e-05_no,0.8436685478847289,819.0,127.0,706.0,73.0,0.8657505285412262,0.9181614349775784,0.8911860718171927,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,8.0,24.0,1599.0,94.0,0.25,0.0784313725490196,0.1194029850746268,343.0,40.0,1254.0,88.0,0.8955613577023499,0.7958236658932715,0.8427518427518428,172.0,49.0,1492.0,12.0,0.7782805429864253,0.9347826086956522,0.8493827160493828,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,9.0,1648.0,66.0,0.1818181818181818,0.0294117647058823,0.050632911392405,9.4709,182.136,22.807,1.0,9.185652520509366,47.0,23.0,262.0,74.0,0.6714285714285714,0.3884297520661157,0.4921465968586387,39.0,4.0,274.0,89.0,0.9069767441860463,0.3046875,0.456140350877193,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,0.4016,1010.859,126.98,1.0,3.546549083351968,0.0,0.0,246.0,43.0,0.0,0.0,0.0,48.0,15.0,155.0,71.0,0.7619047619047619,0.4033613445378151,0.5274725274725275,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3465,834.013,106.777,1.0
10014954_roberta-base_8_1_0.001_5e-05_no,0.8212535481257162,846.0,133.0,700.0,46.0,0.86414708886619,0.9484304932735426,0.9043292357028326,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,6.0,22.0,1601.0,96.0,0.2142857142857142,0.0588235294117647,0.0923076923076923,333.0,41.0,1253.0,98.0,0.8903743315508021,0.7726218097447796,0.827329192546584,174.0,46.0,1495.0,10.0,0.7909090909090909,0.9456521739130436,0.8613861386138613,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,9.4768,182.023,22.792,1.0,9.402275275404524,44.0,31.0,254.0,77.0,0.5866666666666667,0.3636363636363636,0.4489795918367347,14.0,1.0,277.0,114.0,0.9333333333333332,0.109375,0.1958041958041958,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,2.0,0.0,324.0,80.0,1.0,0.024390243902439,0.0476190476190476,0.4068,997.972,125.361,1.0,3.3969680351058327,0.0,0.0,246.0,43.0,0.0,0.0,0.0,52.0,15.0,155.0,67.0,0.7761194029850746,0.4369747899159664,0.5591397849462366,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,11.0,0.0,259.0,19.0,1.0,0.3666666666666666,0.5365853658536585,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3401,849.643,108.778,1.0
10014954_roberta-base_16_1_0_5e-05_no,0.8176035298421648,831.0,147.0,686.0,61.0,0.8496932515337423,0.9316143497757848,0.8887700534759359,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,354.0,47.0,1247.0,77.0,0.8827930174563591,0.8213457076566125,0.8509615384615384,171.0,45.0,1496.0,13.0,0.7916666666666666,0.9293478260869564,0.8550000000000001,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,6.0,1651.0,66.0,0.25,0.0294117647058823,0.0526315789473684,8.5947,200.704,12.566,1.0,9.271405094847283,34.0,17.0,268.0,87.0,0.6666666666666666,0.2809917355371901,0.3953488372093023,18.0,4.0,274.0,110.0,0.8181818181818182,0.140625,0.24,0.0,0.0,365.0,41.0,0.0,0.0,0.0,7.0,4.0,338.0,57.0,0.6363636363636364,0.109375,0.1866666666666666,0.0,0.0,324.0,82.0,0.0,0.0,0.0,0.2821,1439.449,92.181,1.0,3.6355601340168975,0.0,0.0,246.0,43.0,0.0,0.0,0.0,88.0,33.0,137.0,31.0,0.7272727272727273,0.7394957983193278,0.7333333333333334,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.2776,1041.131,68.448,1.0
10014954_roberta-base_16_1_0.01_5e-05_no,0.8033023730033146,834.0,126.0,707.0,58.0,0.86875,0.9349775784753364,0.900647948164147,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,366.0,57.0,1237.0,65.0,0.8652482269503546,0.8491879350348028,0.8571428571428573,171.0,26.0,1515.0,13.0,0.868020304568528,0.9293478260869564,0.8976377952755906,9.0,2.0,1708.0,6.0,0.8181818181818182,0.6,0.6923076923076923,1.0,6.0,1651.0,67.0,0.1428571428571428,0.0147058823529411,0.0266666666666666,8.6033,200.503,12.553,1.0,9.462175428337728,18.0,11.0,274.0,103.0,0.6206896551724138,0.1487603305785124,0.24,7.0,2.0,276.0,121.0,0.7777777777777778,0.0546875,0.1021897810218978,0.0,0.0,365.0,41.0,0.0,0.0,0.0,6.0,0.0,342.0,58.0,1.0,0.09375,0.1714285714285714,0.0,0.0,324.0,82.0,0.0,0.0,0.0,0.2859,1419.849,90.926,1.0,3.6085644790513465,0.0,0.0,246.0,43.0,0.0,0.0,0.0,98.0,37.0,133.0,21.0,0.725925925925926,0.8235294117647058,0.7716535433070866,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.2885,1001.73,65.858,1.0
10014954_roberta-base_16_1_0.001_5e-05_no,0.8121698172755647,835.0,129.0,704.0,57.0,0.8661825726141079,0.9360986547085202,0.8997844827586208,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,363.0,60.0,1234.0,68.0,0.8581560283687943,0.8422273781902552,0.8501170960187354,171.0,39.0,1502.0,13.0,0.8142857142857143,0.9293478260869564,0.8680203045685279,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,3.0,8.0,1649.0,65.0,0.2727272727272727,0.0441176470588235,0.0759493670886076,8.606,200.442,12.549,1.0,9.418265028221972,28.0,15.0,270.0,93.0,0.6511627906976745,0.2314049586776859,0.3414634146341463,7.0,1.0,277.0,121.0,0.875,0.0546875,0.1029411764705882,0.0,0.0,365.0,41.0,0.0,0.0,0.0,6.0,1.0,341.0,58.0,0.8571428571428571,0.09375,0.1690140845070422,0.0,0.0,324.0,82.0,0.0,0.0,0.0,0.2908,1396.029,89.401,1.0,3.592551578875068,0.0,0.0,246.0,43.0,0.0,0.0,0.0,100.0,39.0,131.0,19.0,0.7194244604316546,0.8403361344537815,0.7751937984496123,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.2778,1040.347,68.397,1.0
10014954_roberta-base_1_3_0_3e-05_no,1.382529422737946,843.0,123.0,710.0,49.0,0.8726708074534162,0.945067264573991,0.907427341227126,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,36.0,69.0,1554.0,66.0,0.3428571428571428,0.3529411764705882,0.3478260869565218,350.0,23.0,1271.0,81.0,0.938337801608579,0.8120649651972158,0.8706467661691542,171.0,43.0,1498.0,13.0,0.7990654205607477,0.9293478260869564,0.8592964824120604,9.0,4.0,1706.0,6.0,0.6923076923076923,0.6,0.6428571428571429,1.0,6.0,1651.0,67.0,0.1428571428571428,0.0147058823529411,0.0266666666666666,15.8902,108.558,108.558,3.0,10.563190389103434,65.0,62.0,223.0,56.0,0.5118110236220472,0.5371900826446281,0.5241935483870968,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,2.9704,136.683,136.683,3.0,7.065211266226397,0.0,0.0,246.0,43.0,0.0,0.0,0.0,119.0,170.0,0.0,0.0,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.1123,136.819,136.819,3.0
10014954_roberta-base_1_3_0.01_3e-05_no,2.9826000045541385,892.0,833.0,0.0,0.0,0.5171014492753623,1.0,0.6816965991593428,0.0,0.0,1680.0,45.0,0.0,0.0,0.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,0.0,0.0,1294.0,431.0,0.0,0.0,0.0,0.0,0.0,1541.0,184.0,0.0,0.0,0.0,0.0,0.0,1710.0,15.0,0.0,0.0,0.0,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,15.9371,108.238,108.238,3.0,10.54663996554847,0.0,0.0,285.0,121.0,0.0,0.0,0.0,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,2.9841,136.053,136.053,3.0,4.226251357997761,0.0,0.0,246.0,43.0,0.0,0.0,0.0,101.0,24.0,146.0,18.0,0.808,0.8487394957983193,0.8278688524590164,31.0,52.0,185.0,21.0,0.3734939759036144,0.5961538461538461,0.4592592592592592,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.1105,136.937,136.937,3.0
10014954_roberta-base_1_3_0.001_3e-05_no,2.911312295908121,892.0,833.0,0.0,0.0,0.5171014492753623,1.0,0.6816965991593428,0.0,0.0,1680.0,45.0,0.0,0.0,0.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,0.0,0.0,1294.0,431.0,0.0,0.0,0.0,0.0,0.0,1541.0,184.0,0.0,0.0,0.0,0.0,0.0,1710.0,15.0,0.0,0.0,0.0,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,15.9353,108.251,108.251,3.0,10.477493370627585,0.0,0.0,285.0,121.0,0.0,0.0,0.0,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,2.9115,139.446,139.446,3.0,7.067911237951451,0.0,0.0,246.0,43.0,0.0,0.0,0.0,119.0,170.0,0.0,0.0,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.109,137.031,137.031,3.0
10014954_roberta-base_2_3_0_3e-05_no,1.2797671393978776,823.0,114.0,719.0,69.0,0.8783351120597652,0.922645739910314,0.8999453253143794,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,31.0,76.0,1547.0,71.0,0.2897196261682243,0.3039215686274509,0.2966507177033492,353.0,24.0,1270.0,78.0,0.9363395225464192,0.8190255220417634,0.8737623762376238,170.0,46.0,1495.0,14.0,0.7870370370370371,0.9239130434782608,0.8500000000000001,9.0,3.0,1707.0,6.0,0.75,0.6,0.6666666666666665,7.0,25.0,1632.0,61.0,0.21875,0.1029411764705882,0.14,12.348,139.698,69.89,3.0,10.28016825839926,87.0,36.0,249.0,34.0,0.7073170731707317,0.71900826446281,0.7131147540983608,91.0,20.0,258.0,37.0,0.8198198198198198,0.7109375,0.7615062761506276,3.0,14.0,351.0,38.0,0.1764705882352941,0.073170731707317,0.1034482758620689,23.0,25.0,317.0,41.0,0.4791666666666667,0.359375,0.4107142857142857,63.0,27.0,297.0,19.0,0.7,0.7682926829268293,0.7325581395348836,1.5564,260.861,130.431,3.0,2.686904628450535,23.0,15.0,231.0,20.0,0.6052631578947368,0.5348837209302325,0.5679012345679012,102.0,12.0,158.0,17.0,0.8947368421052632,0.8571428571428571,0.8755364806866952,30.0,9.0,228.0,22.0,0.7692307692307693,0.5769230769230769,0.6593406593406593,0.0,0.0,285.0,4.0,0.0,0.0,0.0,26.0,2.0,257.0,4.0,0.9285714285714286,0.8666666666666667,0.896551724137931,29.0,19.0,227.0,14.0,0.6041666666666666,0.6744186046511628,0.6373626373626373,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.1,262.727,131.818,3.0
10014954_roberta-base_2_3_0.01_3e-05_no,1.3318199553163756,820.0,117.0,716.0,72.0,0.8751334044823906,0.9192825112107624,0.896664844177146,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,37.0,73.0,1550.0,65.0,0.3363636363636363,0.3627450980392157,0.3490566037735849,343.0,22.0,1272.0,88.0,0.9397260273972604,0.7958236658932715,0.8618090452261306,174.0,51.0,1490.0,10.0,0.7733333333333333,0.9456521739130436,0.8508557457212713,10.0,1.0,1709.0,5.0,0.9090909090909092,0.6666666666666666,0.7692307692307692,4.0,31.0,1626.0,64.0,0.1142857142857142,0.0588235294117647,0.0776699029126213,12.3252,139.957,70.019,3.0,9.672287674359795,55.0,19.0,266.0,66.0,0.7432432432432432,0.4545454545454545,0.5641025641025641,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,1.5545,261.175,130.587,3.0,2.704783473194665,20.0,10.0,236.0,23.0,0.6666666666666666,0.4651162790697674,0.547945205479452,99.0,11.0,159.0,20.0,0.9,0.8319327731092437,0.8646288209606987,43.0,25.0,212.0,9.0,0.6323529411764706,0.8269230769230769,0.7166666666666666,0.0,0.0,285.0,4.0,0.0,0.0,0.0,27.0,3.0,256.0,3.0,0.9,0.9,0.9,27.0,17.0,229.0,16.0,0.6136363636363636,0.627906976744186,0.6206896551724139,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.107,261.065,130.984,3.0
10014954_roberta-base_2_3_0.001_3e-05_no,1.3466990412150983,829.0,109.0,724.0,63.0,0.8837953091684435,0.929372197309417,0.9060109289617486,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,28.0,60.0,1563.0,74.0,0.3181818181818182,0.2745098039215686,0.2947368421052632,347.0,23.0,1271.0,84.0,0.9378378378378378,0.8051044083526682,0.8664169787765292,175.0,40.0,1501.0,9.0,0.813953488372093,0.9510869565217392,0.8771929824561403,10.0,1.0,1709.0,5.0,0.9090909090909092,0.6666666666666666,0.7692307692307692,11.0,38.0,1619.0,57.0,0.2244897959183673,0.1617647058823529,0.188034188034188,12.3292,139.912,69.997,3.0,8.382906983774639,63.0,26.0,259.0,58.0,0.7078651685393258,0.5206611570247934,0.6000000000000001,82.0,22.0,256.0,46.0,0.7884615384615384,0.640625,0.7068965517241379,0.0,0.0,365.0,41.0,0.0,0.0,0.0,4.0,3.0,339.0,60.0,0.5714285714285714,0.0625,0.1126760563380281,49.0,42.0,282.0,33.0,0.5384615384615384,0.5975609756097561,0.5664739884393063,1.5563,260.869,130.434,3.0,2.8609543161565303,14.0,14.0,232.0,29.0,0.5,0.3255813953488372,0.3943661971830986,101.0,13.0,157.0,18.0,0.8859649122807017,0.8487394957983193,0.8669527896995708,46.0,31.0,206.0,6.0,0.5974025974025974,0.8846153846153846,0.7131782945736435,0.0,0.0,285.0,4.0,0.0,0.0,0.0,27.0,1.0,258.0,3.0,0.9642857142857144,0.9,0.9310344827586208,25.0,13.0,233.0,18.0,0.6578947368421053,0.5813953488372093,0.6172839506172839,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.1191,258.252,129.573,3.0
10014954_roberta-base_4_3_0_3e-05_no,1.2672639883980776,823.0,129.0,704.0,69.0,0.8644957983193278,0.922645739910314,0.8926247288503254,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,25.0,58.0,1565.0,77.0,0.3012048192771084,0.2450980392156862,0.2702702702702703,347.0,39.0,1255.0,84.0,0.8989637305699482,0.8051044083526682,0.8494492044063646,172.0,44.0,1497.0,12.0,0.7962962962962963,0.9347826086956522,0.8599999999999999,9.0,1.0,1709.0,6.0,0.9,0.6,0.7200000000000001,5.0,29.0,1628.0,63.0,0.1470588235294117,0.0735294117647058,0.0980392156862745,10.5959,162.798,40.77,3.0,7.789860895261306,81.0,39.0,246.0,40.0,0.675,0.6694214876033058,0.6721991701244813,85.0,14.0,264.0,43.0,0.8585858585858586,0.6640625,0.748898678414097,6.0,17.0,348.0,35.0,0.2608695652173913,0.1463414634146341,0.1875,39.0,27.0,315.0,25.0,0.5909090909090909,0.609375,0.6000000000000001,53.0,29.0,295.0,29.0,0.6463414634146342,0.6463414634146342,0.6463414634146342,0.7944,511.084,128.4,3.0,2.512941678932264,14.0,7.0,239.0,29.0,0.6666666666666666,0.3255813953488372,0.4375,103.0,19.0,151.0,16.0,0.8442622950819673,0.865546218487395,0.8547717842323651,19.0,4.0,233.0,33.0,0.8260869565217391,0.3653846153846153,0.5066666666666666,0.0,0.0,285.0,4.0,0.0,0.0,0.0,27.0,3.0,256.0,3.0,0.9,0.9,0.9,21.0,12.0,234.0,22.0,0.6363636363636364,0.4883720930232558,0.5526315789473685,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.5659,510.65,128.988,3.0
10014954_roberta-base_4_3_0.01_3e-05_no,1.2518330171967935,818.0,111.0,722.0,74.0,0.8805166846071044,0.9170403587443946,0.8984074684239428,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,21.0,63.0,1560.0,81.0,0.25,0.2058823529411764,0.2258064516129032,359.0,31.0,1263.0,72.0,0.9205128205128204,0.8329466357308585,0.8745432399512789,171.0,37.0,1504.0,13.0,0.8221153846153846,0.9293478260869564,0.8724489795918366,9.0,3.0,1707.0,6.0,0.75,0.6,0.6666666666666665,15.0,38.0,1619.0,53.0,0.2830188679245283,0.2205882352941176,0.2479338842975206,10.6077,162.618,40.725,3.0,7.93563050663179,77.0,28.0,257.0,44.0,0.7333333333333333,0.6363636363636364,0.6814159292035398,82.0,13.0,265.0,46.0,0.8631578947368421,0.640625,0.7354260089686099,6.0,20.0,345.0,35.0,0.2307692307692307,0.1463414634146341,0.1791044776119403,39.0,29.0,313.0,25.0,0.5735294117647058,0.609375,0.5909090909090909,53.0,23.0,301.0,29.0,0.6973684210526315,0.6463414634146342,0.6708860759493671,0.7807,520.033,130.649,3.0,2.602196246485991,7.0,7.0,239.0,36.0,0.5,0.1627906976744186,0.2456140350877192,102.0,19.0,151.0,17.0,0.8429752066115702,0.8571428571428571,0.8499999999999999,27.0,9.0,228.0,25.0,0.75,0.5192307692307693,0.6136363636363638,0.0,0.0,285.0,4.0,0.0,0.0,0.0,26.0,3.0,256.0,4.0,0.896551724137931,0.8666666666666667,0.8813559322033899,24.0,13.0,233.0,19.0,0.6486486486486487,0.5581395348837209,0.6,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.5616,514.575,129.979,3.0
