info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
10014955_distilbert/distilroberta-base_1_1_0_3e-05_no,1.2338791750785936,820.0,131.0,702.0,72.0,0.8622502628811777,0.9192825112107624,0.8898534997287032,44.0,3.0,1677.0,1.0,0.9361702127659576,0.9777777777777776,0.9565217391304348,19.0,51.0,1572.0,83.0,0.2714285714285714,0.1862745098039215,0.2209302325581395,350.0,36.0,1258.0,81.0,0.9067357512953368,0.8120649651972158,0.8567931456548347,171.0,54.0,1487.0,13.0,0.76,0.9293478260869564,0.8361858190709046,8.0,2.0,1708.0,7.0,0.8,0.5333333333333333,0.64,0.0,4.0,1653.0,68.0,0.0,0.0,0.0,10.4249,165.468,165.468,1.0,9.561636675271574,55.0,26.0,259.0,66.0,0.6790123456790124,0.4545454545454545,0.5445544554455446,74.0,27.0,251.0,54.0,0.7326732673267327,0.578125,0.646288209606987,0.0,0.0,365.0,41.0,0.0,0.0,0.0,6.0,2.0,340.0,58.0,0.75,0.09375,0.1666666666666666,53.0,98.0,226.0,29.0,0.3509933774834437,0.6463414634146342,0.4549356223175965,1.9718,205.906,205.906,1.0,3.780685969667128,0.0,0.0,246.0,43.0,0.0,0.0,0.0,93.0,34.0,136.0,26.0,0.7322834645669292,0.7815126050420168,0.7560975609756099,42.0,46.0,191.0,10.0,0.4772727272727273,0.8076923076923077,0.6000000000000001,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,1.0,258.0,5.0,0.9615384615384616,0.8333333333333334,0.8928571428571429,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.3854,208.597,208.597,1.0
10014955_distilbert/distilroberta-base_1_1_0.01_3e-05_no,1.0903779909967422,862.0,152.0,681.0,30.0,0.8500986193293886,0.9663677130044844,0.9045120671563484,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,10.0,34.0,1589.0,92.0,0.2272727272727272,0.0980392156862745,0.136986301369863,346.0,29.0,1265.0,85.0,0.9226666666666666,0.802784222737819,0.858560794044665,170.0,34.0,1507.0,14.0,0.8333333333333334,0.9239130434782608,0.8762886597938144,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,1.0,7.0,1650.0,67.0,0.125,0.0147058823529411,0.0263157894736842,9.3356,184.777,184.777,1.0,9.557407857663682,58.0,34.0,251.0,63.0,0.6304347826086957,0.4793388429752066,0.5446009389671361,83.0,29.0,249.0,45.0,0.7410714285714286,0.6484375,0.6916666666666668,0.0,0.0,365.0,41.0,0.0,0.0,0.0,8.0,9.0,333.0,56.0,0.4705882352941176,0.125,0.1975308641975308,49.0,71.0,253.0,33.0,0.4083333333333333,0.5975609756097561,0.4851485148514851,1.8612,218.136,218.136,1.0,3.821210878345594,0.0,0.0,246.0,43.0,0.0,0.0,0.0,96.0,35.0,135.0,23.0,0.732824427480916,0.8067226890756303,0.768,40.0,47.0,190.0,12.0,0.4597701149425287,0.7692307692307693,0.5755395683453237,0.0,0.0,285.0,4.0,0.0,0.0,0.0,24.0,1.0,258.0,6.0,0.96,0.8,0.8727272727272728,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.3155,219.682,219.682,1.0
10014955_distilbert/distilroberta-base_1_1_0.001_3e-05_no,1.0885379015903087,847.0,130.0,703.0,45.0,0.8669396110542477,0.9495515695067264,0.9063670411985018,45.0,2.0,1678.0,0.0,0.9574468085106383,1.0,0.9782608695652174,32.0,53.0,1570.0,70.0,0.3764705882352941,0.3137254901960784,0.3422459893048128,347.0,28.0,1266.0,84.0,0.9253333333333332,0.8051044083526682,0.8610421836228287,170.0,48.0,1493.0,14.0,0.7798165137614679,0.9239130434782608,0.8457711442786071,7.0,0.0,1710.0,8.0,1.0,0.4666666666666667,0.6363636363636364,0.0,7.0,1650.0,68.0,0.0,0.0,0.0,9.3423,184.644,184.644,1.0,9.82320244324224,55.0,23.0,262.0,66.0,0.7051282051282052,0.4545454545454545,0.5527638190954774,68.0,30.0,248.0,60.0,0.6938775510204082,0.53125,0.6017699115044248,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,52.0,93.0,231.0,30.0,0.3586206896551724,0.6341463414634146,0.4581497797356828,1.852,219.218,219.218,1.0,3.810502379558266,0.0,0.0,246.0,43.0,0.0,0.0,0.0,95.0,34.0,136.0,24.0,0.7364341085271318,0.7983193277310925,0.7661290322580645,44.0,52.0,185.0,8.0,0.4583333333333333,0.8461538461538461,0.5945945945945945,0.0,0.0,285.0,4.0,0.0,0.0,0.0,20.0,1.0,258.0,10.0,0.9523809523809524,0.6666666666666666,0.7843137254901961,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.3389,215.841,215.841,1.0
10014955_distilbert/distilroberta-base_2_1_0_3e-05_no,1.0055305966849124,844.0,142.0,691.0,48.0,0.8559837728194726,0.9461883408071748,0.898828541001065,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,19.0,30.0,1593.0,83.0,0.3877551020408163,0.1862745098039215,0.2516556291390728,348.0,30.0,1264.0,83.0,0.9206349206349206,0.8074245939675174,0.8603213844252163,171.0,30.0,1511.0,13.0,0.8507462686567164,0.9293478260869564,0.8883116883116884,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,12.0,1645.0,66.0,0.1428571428571428,0.0294117647058823,0.048780487804878,6.8864,250.494,125.32,1.0,8.497106709953222,64.0,33.0,252.0,57.0,0.6597938144329897,0.5289256198347108,0.5871559633027523,76.0,13.0,265.0,52.0,0.8539325842696629,0.59375,0.7004608294930875,0.0,0.0,365.0,41.0,0.0,0.0,0.0,1.0,2.0,340.0,63.0,0.3333333333333333,0.015625,0.0298507462686567,40.0,45.0,279.0,42.0,0.4705882352941176,0.4878048780487805,0.4790419161676646,0.9668,419.939,209.97,1.0,3.033235395904931,0.0,3.0,243.0,43.0,0.0,0.0,0.0,98.0,35.0,135.0,21.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,3.0,4.0,233.0,49.0,0.4285714285714285,0.0576923076923076,0.1016949152542372,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,3.0,256.0,5.0,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.7167,403.243,202.319,1.0
10014955_distilbert/distilroberta-base_2_1_0.01_3e-05_no,0.9921223497309432,852.0,143.0,690.0,40.0,0.8562814070351759,0.9551569506726456,0.9030206677265502,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,18.0,33.0,1590.0,84.0,0.3529411764705882,0.1764705882352941,0.2352941176470588,351.0,33.0,1261.0,80.0,0.9140625,0.814385150812065,0.8613496932515337,170.0,30.0,1511.0,14.0,0.85,0.9239130434782608,0.8854166666666666,9.0,1.0,1709.0,6.0,0.9,0.6,0.7200000000000001,3.0,12.0,1645.0,65.0,0.2,0.0441176470588235,0.072289156626506,6.9192,249.306,124.725,1.0,8.4714201216009,66.0,35.0,250.0,55.0,0.6534653465346535,0.5454545454545454,0.5945945945945945,75.0,13.0,265.0,53.0,0.8522727272727273,0.5859375,0.6944444444444444,0.0,0.0,365.0,41.0,0.0,0.0,0.0,2.0,3.0,339.0,62.0,0.4,0.03125,0.0579710144927536,39.0,46.0,278.0,43.0,0.4588235294117647,0.4756097560975609,0.467065868263473,0.9625,421.823,210.911,1.0,3.0345035440692154,0.0,3.0,243.0,43.0,0.0,0.0,0.0,98.0,35.0,135.0,21.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,3.0,4.0,233.0,49.0,0.4285714285714285,0.0576923076923076,0.1016949152542372,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,3.0,256.0,5.0,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6796,425.281,213.376,1.0
10014955_distilbert/distilroberta-base_2_1_0.001_3e-05_no,0.9956954043344488,850.0,143.0,690.0,42.0,0.8559919436052367,0.952914798206278,0.9018567639257294,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,16.0,25.0,1598.0,86.0,0.3902439024390244,0.1568627450980392,0.2237762237762237,352.0,29.0,1265.0,79.0,0.9238845144356956,0.8167053364269141,0.8669950738916256,172.0,25.0,1516.0,12.0,0.8730964467005076,0.9347826086956522,0.9028871391076114,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,3.0,11.0,1646.0,65.0,0.2142857142857142,0.0441176470588235,0.073170731707317,6.8692,251.123,125.634,1.0,8.467144768437946,66.0,32.0,253.0,55.0,0.673469387755102,0.5454545454545454,0.6027397260273972,74.0,12.0,266.0,54.0,0.8604651162790697,0.578125,0.6915887850467289,0.0,0.0,365.0,41.0,0.0,0.0,0.0,3.0,3.0,339.0,61.0,0.5,0.046875,0.0857142857142857,38.0,42.0,282.0,44.0,0.475,0.4634146341463415,0.4691358024691358,0.9702,418.473,209.236,1.0,3.033451947731551,0.0,3.0,243.0,43.0,0.0,0.0,0.0,98.0,35.0,135.0,21.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,3.0,4.0,233.0,49.0,0.4285714285714285,0.0576923076923076,0.1016949152542372,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,3.0,256.0,5.0,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6878,420.206,210.83,1.0
10014955_distilbert/distilroberta-base_4_1_0_3e-05_no,0.8713653525096667,850.0,138.0,695.0,42.0,0.8603238866396761,0.952914798206278,0.904255319148936,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,27.0,44.0,1579.0,75.0,0.380281690140845,0.2647058823529412,0.3121387283236994,353.0,28.0,1266.0,78.0,0.926509186351706,0.8190255220417634,0.8694581280788177,170.0,26.0,1515.0,14.0,0.8673469387755102,0.9239130434782608,0.8947368421052632,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,4.0,13.0,1644.0,64.0,0.2352941176470588,0.0588235294117647,0.0941176470588235,5.7425,300.389,75.228,1.0,8.390559748515294,57.0,18.0,267.0,64.0,0.76,0.4710743801652892,0.5816326530612245,75.0,15.0,263.0,53.0,0.8333333333333334,0.5859375,0.6880733944954128,0.0,0.0,365.0,41.0,0.0,0.0,0.0,11.0,8.0,334.0,53.0,0.5789473684210527,0.171875,0.2650602409638554,46.0,40.0,284.0,36.0,0.5348837209302325,0.5609756097560976,0.5476190476190476,0.4914,826.192,207.565,1.0,3.186293367934797,0.0,0.0,246.0,43.0,0.0,0.0,0.0,99.0,41.0,129.0,20.0,0.7071428571428572,0.8319327731092437,0.7644787644787646,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,21.0,0.0,259.0,9.0,1.0,0.7,0.8235294117647058,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3487,828.732,209.334,1.0
10014955_distilbert/distilroberta-base_4_1_0.01_3e-05_no,0.871428562244789,850.0,138.0,695.0,42.0,0.8603238866396761,0.952914798206278,0.904255319148936,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,27.0,44.0,1579.0,75.0,0.380281690140845,0.2647058823529412,0.3121387283236994,353.0,28.0,1266.0,78.0,0.926509186351706,0.8190255220417634,0.8694581280788177,170.0,26.0,1515.0,14.0,0.8673469387755102,0.9239130434782608,0.8947368421052632,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,4.0,13.0,1644.0,64.0,0.2352941176470588,0.0588235294117647,0.0941176470588235,5.6991,302.682,75.802,1.0,8.390542850655208,57.0,18.0,267.0,64.0,0.76,0.4710743801652892,0.5816326530612245,75.0,15.0,263.0,53.0,0.8333333333333334,0.5859375,0.6880733944954128,0.0,0.0,365.0,41.0,0.0,0.0,0.0,11.0,8.0,334.0,53.0,0.5789473684210527,0.171875,0.2650602409638554,46.0,40.0,284.0,36.0,0.5348837209302325,0.5609756097560976,0.5476190476190476,0.4917,825.674,207.435,1.0,3.1863387369649456,0.0,0.0,246.0,43.0,0.0,0.0,0.0,99.0,41.0,129.0,20.0,0.7071428571428572,0.8319327731092437,0.7644787644787646,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,21.0,0.0,259.0,9.0,1.0,0.7,0.8235294117647058,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.355,814.18,205.658,1.0
10014955_distilbert/distilroberta-base_4_1_0.001_3e-05_no,0.8713695832021591,850.0,138.0,695.0,42.0,0.8603238866396761,0.952914798206278,0.904255319148936,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,27.0,44.0,1579.0,75.0,0.380281690140845,0.2647058823529412,0.3121387283236994,353.0,28.0,1266.0,78.0,0.926509186351706,0.8190255220417634,0.8694581280788177,170.0,26.0,1515.0,14.0,0.8673469387755102,0.9239130434782608,0.8947368421052632,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,4.0,13.0,1644.0,64.0,0.2352941176470588,0.0588235294117647,0.0941176470588235,5.8181,296.488,74.251,1.0,8.390566093285992,57.0,18.0,267.0,64.0,0.76,0.4710743801652892,0.5816326530612245,75.0,15.0,263.0,53.0,0.8333333333333334,0.5859375,0.6880733944954128,0.0,0.0,365.0,41.0,0.0,0.0,0.0,11.0,8.0,334.0,53.0,0.5789473684210527,0.171875,0.2650602409638554,46.0,40.0,284.0,36.0,0.5348837209302325,0.5609756097560976,0.5476190476190476,0.52,780.835,196.17,1.0,3.186294475341106,0.0,0.0,246.0,43.0,0.0,0.0,0.0,99.0,41.0,129.0,20.0,0.7071428571428572,0.8319327731092437,0.7644787644787646,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,21.0,0.0,259.0,9.0,1.0,0.7,0.8235294117647058,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3704,780.244,197.086,1.0
10014955_distilbert/distilroberta-base_8_1_0_3e-05_no,0.8287123627939444,850.0,147.0,686.0,42.0,0.8525576730190572,0.952914798206278,0.899947061937533,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,3.0,2.0,1621.0,99.0,0.6,0.0294117647058823,0.0560747663551401,352.0,44.0,1250.0,79.0,0.8888888888888888,0.8167053364269141,0.8512696493349456,172.0,30.0,1511.0,12.0,0.8514851485148515,0.9347826086956522,0.8911917098445595,9.0,2.0,1708.0,6.0,0.8181818181818182,0.6,0.6923076923076923,2.0,10.0,1647.0,66.0,0.1666666666666666,0.0294117647058823,0.05,5.097,338.434,42.378,1.0,8.868081928578512,45.0,13.0,272.0,76.0,0.7758620689655172,0.371900826446281,0.5027932960893855,60.0,10.0,268.0,68.0,0.8571428571428571,0.46875,0.606060606060606,0.0,0.0,365.0,41.0,0.0,0.0,0.0,4.0,3.0,339.0,60.0,0.5714285714285714,0.0625,0.1126760563380281,29.0,18.0,306.0,53.0,0.6170212765957447,0.3536585365853658,0.4496124031007751,0.2675,1517.918,190.674,1.0,3.605398420297832,0.0,0.0,246.0,43.0,0.0,0.0,0.0,55.0,14.0,156.0,64.0,0.7971014492753623,0.4621848739495798,0.5851063829787234,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.2068,1397.249,178.887,1.0
