info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
22637_distilbert/distilroberta-base_1_1_0_3e-05_no,0.171359583735466,807.0,114.0,719.0,85.0,0.8762214983713354,0.9047085201793722,0.8902371759514616,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,30.0,58.0,1565.0,72.0,0.3409090909090909,0.2941176470588235,0.3157894736842105,340.0,14.0,1280.0,91.0,0.96045197740113,0.7888631090487239,0.8662420382165605,171.0,35.0,1506.0,13.0,0.8300970873786407,0.9293478260869564,0.876923076923077,9.0,2.0,1708.0,6.0,0.8181818181818182,0.6,0.6923076923076923,2.0,6.0,1651.0,66.0,0.25,0.0294117647058823,0.0526315789473684,16.7799,102.801,102.801,1.0,0.429980456829071,60.0,27.0,258.0,61.0,0.6896551724137931,0.4958677685950413,0.576923076923077,71.0,24.0,254.0,57.0,0.7473684210526316,0.5546875,0.6367713004484304,0.0,0.0,365.0,41.0,0.0,0.0,0.0,12.0,15.0,327.0,52.0,0.4444444444444444,0.1875,0.2637362637362637,53.0,41.0,283.0,29.0,0.5638297872340425,0.6463414634146342,0.6022727272727272,2.1837,185.919,185.919,1.0,0.2550161778926849,1.0,6.0,240.0,42.0,0.1428571428571428,0.0232558139534883,0.04,98.0,19.0,151.0,21.0,0.8376068376068376,0.8235294117647058,0.8305084745762712,18.0,7.0,230.0,34.0,0.72,0.3461538461538461,0.4675324675324676,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,2.0,257.0,5.0,0.925925925925926,0.8333333333333334,0.8771929824561403,4.0,1.0,245.0,39.0,0.8,0.0930232558139534,0.1666666666666666,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.5729,183.743,183.743,1.0
22637_distilbert/distilroberta-base_1_1_0.01_3e-05_no,0.1637377440929412,832.0,114.0,719.0,60.0,0.879492600422833,0.9327354260089686,0.9053318824809576,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,38.0,58.0,1565.0,64.0,0.3958333333333333,0.3725490196078431,0.3838383838383838,340.0,20.0,1274.0,91.0,0.9444444444444444,0.7888631090487239,0.8596713021491782,170.0,26.0,1515.0,14.0,0.8673469387755102,0.9239130434782608,0.8947368421052632,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,14.0,1643.0,66.0,0.125,0.0294117647058823,0.0476190476190476,16.5606,104.163,104.163,1.0,0.4411948919296264,65.0,24.0,261.0,56.0,0.7303370786516854,0.5371900826446281,0.619047619047619,77.0,25.0,253.0,51.0,0.7549019607843137,0.6015625,0.6695652173913044,0.0,0.0,365.0,41.0,0.0,0.0,0.0,13.0,11.0,331.0,51.0,0.5416666666666666,0.203125,0.2954545454545454,54.0,66.0,258.0,28.0,0.45,0.6585365853658537,0.5346534653465347,2.2078,183.89,183.89,1.0,0.2550627291202545,1.0,6.0,240.0,42.0,0.1428571428571428,0.0232558139534883,0.04,98.0,20.0,150.0,21.0,0.8305084745762712,0.8235294117647058,0.8270042194092827,18.0,7.0,230.0,34.0,0.72,0.3461538461538461,0.4675324675324676,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,2.0,257.0,5.0,0.925925925925926,0.8333333333333334,0.8771929824561403,4.0,1.0,245.0,39.0,0.8,0.0930232558139534,0.1666666666666666,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.545,187.05,187.05,1.0
22637_distilbert/distilroberta-base_1_1_0.001_3e-05_no,0.161515861749649,845.0,124.0,709.0,47.0,0.8720330237358102,0.9473094170403588,0.908113917248791,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,30.0,48.0,1575.0,72.0,0.3846153846153846,0.2941176470588235,0.3333333333333333,340.0,18.0,1276.0,91.0,0.9497206703910616,0.7888631090487239,0.861850443599493,170.0,25.0,1516.0,14.0,0.8717948717948718,0.9239130434782608,0.8970976253298153,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,12.0,1645.0,66.0,0.1428571428571428,0.0294117647058823,0.048780487804878,16.7563,102.947,102.947,1.0,0.4446561336517334,58.0,26.0,259.0,63.0,0.6904761904761905,0.4793388429752066,0.5658536585365854,73.0,26.0,252.0,55.0,0.7373737373737373,0.5703125,0.6431718061674008,0.0,0.0,365.0,41.0,0.0,0.0,0.0,11.0,12.0,330.0,53.0,0.4782608695652174,0.171875,0.2528735632183908,48.0,48.0,276.0,34.0,0.5,0.5853658536585366,0.5393258426966292,2.19,185.386,185.386,1.0,0.2550185024738312,1.0,6.0,240.0,42.0,0.1428571428571428,0.0232558139534883,0.04,98.0,19.0,151.0,21.0,0.8376068376068376,0.8235294117647058,0.8305084745762712,18.0,7.0,230.0,34.0,0.72,0.3461538461538461,0.4675324675324676,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,2.0,257.0,5.0,0.925925925925926,0.8333333333333334,0.8771929824561403,4.0,1.0,245.0,39.0,0.8,0.0930232558139534,0.1666666666666666,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.6187,178.536,178.536,1.0
22637_distilbert/distilroberta-base_2_1_0_3e-05_no,0.1457675248384475,835.0,127.0,706.0,57.0,0.867983367983368,0.9360986547085202,0.9007551240560948,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,18.0,37.0,1586.0,84.0,0.3272727272727272,0.1764705882352941,0.2292993630573248,340.0,23.0,1271.0,91.0,0.9366391184573004,0.7888631090487239,0.8564231738035264,172.0,29.0,1512.0,12.0,0.8557213930348259,0.9347826086956522,0.8935064935064936,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,9.0,1648.0,66.0,0.1818181818181818,0.0294117647058823,0.050632911392405,14.582,118.297,59.183,1.0,0.394613116979599,58.0,19.0,266.0,63.0,0.7532467532467533,0.4793388429752066,0.5858585858585859,73.0,8.0,270.0,55.0,0.9012345679012346,0.5703125,0.6985645933014354,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,45.0,29.0,295.0,37.0,0.6081081081081081,0.5487804878048781,0.576923076923077,1.1184,363.026,181.513,1.0,0.2537824511528015,2.0,1.0,245.0,41.0,0.6666666666666666,0.0465116279069767,0.0869565217391304,102.0,24.0,146.0,17.0,0.8095238095238095,0.8571428571428571,0.8326530612244899,18.0,7.0,230.0,34.0,0.72,0.3461538461538461,0.4675324675324676,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,5.0,254.0,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.799,361.68,181.466,1.0
22637_distilbert/distilroberta-base_2_1_0.01_3e-05_no,0.1499315202236175,831.0,124.0,709.0,61.0,0.8701570680628272,0.9316143497757848,0.899837574445046,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,21.0,43.0,1580.0,81.0,0.328125,0.2058823529411764,0.2530120481927711,349.0,19.0,1275.0,82.0,0.9483695652173914,0.8097447795823666,0.8735919899874843,171.0,34.0,1507.0,13.0,0.8341463414634146,0.9293478260869564,0.8791773778920309,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,1.0,5.0,1652.0,67.0,0.1666666666666666,0.0147058823529411,0.027027027027027,13.6973,125.937,63.005,1.0,0.3943498730659485,58.0,18.0,267.0,63.0,0.7631578947368421,0.4793388429752066,0.5888324873096447,73.0,9.0,269.0,55.0,0.8902439024390244,0.5703125,0.6952380952380952,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,44.0,28.0,296.0,38.0,0.6111111111111112,0.5365853658536586,0.5714285714285715,1.0784,376.491,188.246,1.0,0.2538441717624664,2.0,1.0,245.0,41.0,0.6666666666666666,0.0465116279069767,0.0869565217391304,102.0,24.0,146.0,17.0,0.8095238095238095,0.8571428571428571,0.8326530612244899,18.0,7.0,230.0,34.0,0.72,0.3461538461538461,0.4675324675324676,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,5.0,254.0,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.7661,377.259,189.282,1.0
22637_distilbert/distilroberta-base_2_1_0.001_3e-05_no,0.1431866586208343,842.0,121.0,712.0,50.0,0.8743509865005192,0.9439461883408072,0.9078167115902964,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,16.0,30.0,1593.0,86.0,0.3478260869565217,0.1568627450980392,0.2162162162162162,341.0,15.0,1279.0,90.0,0.9578651685393258,0.7911832946635731,0.8665819567979669,172.0,29.0,1512.0,12.0,0.8557213930348259,0.9347826086956522,0.8935064935064936,8.0,0.0,1710.0,7.0,1.0,0.5333333333333333,0.6956521739130436,2.0,9.0,1648.0,66.0,0.1818181818181818,0.0294117647058823,0.050632911392405,13.7054,125.863,62.968,1.0,0.3946511447429657,58.0,18.0,267.0,63.0,0.7631578947368421,0.4793388429752066,0.5888324873096447,73.0,9.0,269.0,55.0,0.8902439024390244,0.5703125,0.6952380952380952,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,45.0,29.0,295.0,37.0,0.6081081081081081,0.5487804878048781,0.576923076923077,1.1145,364.274,182.137,1.0,0.253787487745285,2.0,1.0,245.0,41.0,0.6666666666666666,0.0465116279069767,0.0869565217391304,102.0,24.0,146.0,17.0,0.8095238095238095,0.8571428571428571,0.8326530612244899,18.0,7.0,230.0,34.0,0.72,0.3461538461538461,0.4675324675324676,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,5.0,254.0,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.8004,361.061,181.155,1.0
22637_distilbert/distilroberta-base_4_1_0_3e-05_no,0.1249206438660621,837.0,109.0,724.0,55.0,0.8847780126849895,0.938340807174888,0.910772578890098,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,23.0,33.0,1590.0,79.0,0.4107142857142857,0.2254901960784313,0.2911392405063291,343.0,21.0,1273.0,88.0,0.9423076923076924,0.7958236658932715,0.8628930817610063,171.0,25.0,1516.0,13.0,0.8724489795918368,0.9293478260869564,0.8999999999999999,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,3.0,14.0,1643.0,65.0,0.1764705882352941,0.0441176470588235,0.0705882352941176,12.6842,135.996,34.058,1.0,0.3979683220386505,58.0,21.0,264.0,63.0,0.7341772151898734,0.4793388429752066,0.58,76.0,17.0,261.0,52.0,0.8172043010752689,0.59375,0.6877828054298641,0.0,0.0,365.0,41.0,0.0,0.0,0.0,3.0,2.0,340.0,61.0,0.6,0.046875,0.0869565217391304,45.0,28.0,296.0,37.0,0.6164383561643836,0.5487804878048781,0.5806451612903226,0.6143,660.943,166.05,1.0,0.2635987997055053,0.0,0.0,246.0,43.0,0.0,0.0,0.0,93.0,17.0,153.0,26.0,0.8454545454545455,0.7815126050420168,0.8122270742358079,10.0,8.0,229.0,42.0,0.5555555555555556,0.1923076923076923,0.2857142857142857,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,2.0,257.0,5.0,0.925925925925926,0.8333333333333334,0.8771929824561403,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.477,605.845,153.034,1.0
22637_distilbert/distilroberta-base_4_1_0.01_3e-05_no,0.1249198988080024,837.0,109.0,724.0,55.0,0.8847780126849895,0.938340807174888,0.910772578890098,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,23.0,32.0,1591.0,79.0,0.4181818181818181,0.2254901960784313,0.2929936305732484,343.0,21.0,1273.0,88.0,0.9423076923076924,0.7958236658932715,0.8628930817610063,171.0,25.0,1516.0,13.0,0.8724489795918368,0.9293478260869564,0.8999999999999999,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,3.0,14.0,1643.0,65.0,0.1764705882352941,0.0441176470588235,0.0705882352941176,12.6672,136.179,34.104,1.0,0.3981226980686188,59.0,21.0,264.0,62.0,0.7375,0.4876033057851239,0.5870646766169154,76.0,17.0,261.0,52.0,0.8172043010752689,0.59375,0.6877828054298641,0.0,0.0,365.0,41.0,0.0,0.0,0.0,3.0,1.0,341.0,61.0,0.75,0.046875,0.088235294117647,44.0,29.0,295.0,38.0,0.6027397260273972,0.5365853658536586,0.567741935483871,0.5507,737.197,185.207,1.0,0.2636021375656128,0.0,0.0,246.0,43.0,0.0,0.0,0.0,93.0,17.0,153.0,26.0,0.8454545454545455,0.7815126050420168,0.8122270742358079,10.0,8.0,229.0,42.0,0.5555555555555556,0.1923076923076923,0.2857142857142857,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,2.0,257.0,5.0,0.925925925925926,0.8333333333333334,0.8771929824561403,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.4282,674.926,170.483,1.0
22637_distilbert/distilroberta-base_4_1_0.001_3e-05_no,0.1249209120869636,837.0,109.0,724.0,55.0,0.8847780126849895,0.938340807174888,0.910772578890098,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,23.0,33.0,1590.0,79.0,0.4107142857142857,0.2254901960784313,0.2911392405063291,343.0,21.0,1273.0,88.0,0.9423076923076924,0.7958236658932715,0.8628930817610063,171.0,25.0,1516.0,13.0,0.8724489795918368,0.9293478260869564,0.8999999999999999,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,3.0,14.0,1643.0,65.0,0.1764705882352941,0.0441176470588235,0.0705882352941176,12.6479,136.387,34.156,1.0,0.3979630470275879,58.0,21.0,264.0,63.0,0.7341772151898734,0.4793388429752066,0.58,76.0,17.0,261.0,52.0,0.8172043010752689,0.59375,0.6877828054298641,0.0,0.0,365.0,41.0,0.0,0.0,0.0,3.0,2.0,340.0,61.0,0.6,0.046875,0.0869565217391304,45.0,28.0,296.0,37.0,0.6164383561643836,0.5487804878048781,0.5806451612903226,0.5524,735.024,184.661,1.0,0.2635987997055053,0.0,0.0,246.0,43.0,0.0,0.0,0.0,93.0,17.0,153.0,26.0,0.8454545454545455,0.7815126050420168,0.8122270742358079,10.0,8.0,229.0,42.0,0.5555555555555556,0.1923076923076923,0.2857142857142857,0.0,0.0,285.0,4.0,0.0,0.0,0.0,25.0,2.0,257.0,5.0,0.925925925925926,0.8333333333333334,0.8771929824561403,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.4278,675.567,170.645,1.0
22637_distilbert/distilroberta-base_8_1_0_3e-05_no,0.1328462958335876,819.0,115.0,718.0,73.0,0.8768736616702355,0.9181614349775784,0.8970427163198247,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,4.0,5.0,1618.0,98.0,0.4444444444444444,0.0392156862745098,0.072072072072072,342.0,24.0,1270.0,89.0,0.9344262295081968,0.7935034802784223,0.8582183186951067,172.0,37.0,1504.0,12.0,0.8229665071770335,0.9347826086956522,0.8753180661577609,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,9.0,1648.0,66.0,0.1818181818181818,0.0294117647058823,0.050632911392405,11.4819,150.236,18.812,1.0,0.4135758280754089,58.0,22.0,263.0,63.0,0.725,0.4793388429752066,0.5771144278606964,66.0,11.0,267.0,62.0,0.8571428571428571,0.515625,0.6439024390243901,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,36.0,22.0,302.0,46.0,0.6206896551724138,0.4390243902439024,0.5142857142857142,0.3777,1074.95,135.031,1.0,0.2925220727920532,0.0,0.0,246.0,43.0,0.0,0.0,0.0,96.0,37.0,133.0,23.0,0.7218045112781954,0.8067226890756303,0.7619047619047619,4.0,10.0,227.0,48.0,0.2857142857142857,0.0769230769230769,0.1212121212121212,0.0,0.0,285.0,4.0,0.0,0.0,0.0,10.0,0.0,259.0,20.0,1.0,0.3333333333333333,0.5,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3121,926.017,118.556,1.0
