info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
9726515_roberta-base_1_1_0_3e-05_no,0.009690742535497,785.0,102.0,731.0,107.0,0.8850056369785795,0.8800448430493274,0.8825182686902756,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,345.0,49.0,1245.0,86.0,0.8756345177664975,0.8004640371229699,0.8363636363636364,169.0,24.0,1517.0,15.0,0.8756476683937824,0.9184782608695652,0.896551724137931,8.0,0.0,1710.0,7.0,1.0,0.5333333333333333,0.6956521739130436,2.0,10.0,1647.0,66.0,0.1666666666666666,0.0294117647058823,0.05,18.4952,93.267,93.267,1.0,0.0830534706622949,62.0,60.0,225.0,59.0,0.5081967213114754,0.512396694214876,0.5102880658436214,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,40.0,24.0,300.0,42.0,0.625,0.4878048780487805,0.547945205479452,3.7377,108.623,108.623,1.0,0.0259031933415536,0.0,0.0,246.0,43.0,0.0,0.0,0.0,98.0,43.0,127.0,21.0,0.6950354609929078,0.8235294117647058,0.7538461538461538,10.0,4.0,233.0,42.0,0.7142857142857143,0.1923076923076923,0.303030303030303,0.0,0.0,285.0,4.0,0.0,0.0,0.0,22.0,1.0,258.0,8.0,0.9565217391304348,0.7333333333333333,0.8301886792452831,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.7509,105.056,105.056,1.0
9726515_roberta-base_1_1_0.01_3e-05_no,0.0181349196707236,868.0,523.0,310.0,24.0,0.6240115025161754,0.9730941704035876,0.7604029785370127,0.0,0.0,1680.0,45.0,0.0,0.0,0.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,0.0,0.0,1294.0,431.0,0.0,0.0,0.0,168.0,136.0,1405.0,16.0,0.5526315789473685,0.9130434782608696,0.6885245901639344,0.0,0.0,1710.0,15.0,0.0,0.0,0.0,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,18.5977,92.753,92.753,1.0,0.0836315705441489,49.0,23.0,262.0,72.0,0.6805555555555556,0.4049586776859504,0.5077720207253885,7.0,0.0,278.0,121.0,1.0,0.0546875,0.1037037037037037,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,25.0,20.0,304.0,57.0,0.5555555555555556,0.3048780487804878,0.3937007874015747,3.8521,105.396,105.396,1.0,0.0259479384590466,0.0,0.0,246.0,43.0,0.0,0.0,0.0,101.0,45.0,125.0,18.0,0.6917808219178082,0.8487394957983193,0.7622641509433963,7.0,6.0,231.0,45.0,0.5384615384615384,0.1346153846153846,0.2153846153846154,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,0.0,259.0,7.0,1.0,0.7666666666666667,0.8679245283018869,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.7293,105.889,105.889,1.0
9726515_roberta-base_1_1_0.001_3e-05_no,0.0151737584676233,854.0,541.0,292.0,38.0,0.6121863799283154,0.9573991031390134,0.7468299081766506,44.0,1.0,1679.0,1.0,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,0.0,0.0,1294.0,431.0,0.0,0.0,0.0,172.0,71.0,1470.0,12.0,0.7078189300411523,0.9347826086956522,0.8056206088992974,0.0,0.0,1710.0,15.0,0.0,0.0,0.0,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,18.571,92.887,92.887,1.0,0.0908237285517119,0.0,0.0,285.0,121.0,0.0,0.0,0.0,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,3.8544,105.333,105.333,1.0,0.0258521761316102,0.0,0.0,246.0,43.0,0.0,0.0,0.0,100.0,45.0,125.0,19.0,0.6896551724137931,0.8403361344537815,0.7575757575757576,13.0,2.0,235.0,39.0,0.8666666666666667,0.25,0.3880597014925373,0.0,0.0,285.0,4.0,0.0,0.0,0.0,26.0,2.0,257.0,4.0,0.9285714285714286,0.8666666666666667,0.896551724137931,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.8426,101.666,101.666,1.0
9726515_roberta-base_2_1_0_3e-05_no,0.0150879834355875,819.0,516.0,317.0,73.0,0.6134831460674157,0.9181614349775784,0.7355186349348899,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,0.0,0.0,1294.0,431.0,0.0,0.0,0.0,156.0,88.0,1453.0,28.0,0.639344262295082,0.8478260869565217,0.7289719626168225,0.0,0.0,1710.0,15.0,0.0,0.0,0.0,0.0,0.0,1657.0,68.0,0.0,0.0,0.0,13.2515,130.174,65.125,1.0,0.0862521529326885,54.0,37.0,248.0,67.0,0.5934065934065934,0.4462809917355372,0.509433962264151,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,2.0642,196.688,98.344,1.0,0.0278570669602539,0.0,0.0,246.0,43.0,0.0,0.0,0.0,94.0,44.0,126.0,25.0,0.6811594202898551,0.7899159663865546,0.7315175097276265,1.0,1.0,236.0,51.0,0.5,0.0192307692307692,0.037037037037037,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,0.0,259.0,7.0,1.0,0.7666666666666667,0.8679245283018869,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.4208,203.409,102.056,1.0
9726515_roberta-base_2_1_0.01_3e-05_no,0.0094009952877612,828.0,136.0,697.0,64.0,0.8589211618257261,0.9282511210762332,0.8922413793103449,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,334.0,43.0,1251.0,97.0,0.8859416445623343,0.7749419953596288,0.8267326732673268,171.0,36.0,1505.0,13.0,0.8260869565217391,0.9293478260869564,0.8746803069053708,9.0,0.0,1710.0,6.0,1.0,0.6,0.7499999999999999,2.0,14.0,1643.0,66.0,0.125,0.0294117647058823,0.0476190476190476,13.273,129.963,65.019,1.0,0.079951083977381,48.0,21.0,264.0,73.0,0.6956521739130435,0.396694214876033,0.5052631578947367,62.0,15.0,263.0,66.0,0.8051948051948052,0.484375,0.6048780487804878,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,2.0208,200.909,100.454,1.0,0.028265218527669,0.0,0.0,246.0,43.0,0.0,0.0,0.0,97.0,48.0,122.0,22.0,0.6689655172413793,0.8151260504201681,0.7348484848484849,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,22.0,0.0,259.0,8.0,1.0,0.7333333333333333,0.846153846153846,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.4218,203.259,101.981,1.0
9726515_roberta-base_2_1_0.001_3e-05_no,0.0095674125435493,809.0,112.0,721.0,83.0,0.8783930510314875,0.90695067264574,0.8924434638720353,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,336.0,44.0,1250.0,95.0,0.8842105263157894,0.7795823665893271,0.8286066584463625,171.0,37.0,1504.0,13.0,0.8221153846153846,0.9293478260869564,0.8724489795918366,9.0,1.0,1709.0,6.0,0.9,0.6,0.7200000000000001,2.0,14.0,1643.0,66.0,0.125,0.0294117647058823,0.0476190476190476,13.1223,131.455,65.766,1.0,0.0793687392704812,55.0,31.0,254.0,66.0,0.6395348837209303,0.4545454545454545,0.5314009661835749,49.0,17.0,261.0,79.0,0.7424242424242424,0.3828125,0.5051546391752578,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,41.0,33.0,291.0,41.0,0.5540540540540541,0.5,0.5256410256410257,1.9642,206.698,103.349,1.0,0.028566129930466,0.0,0.0,246.0,43.0,0.0,0.0,0.0,77.0,38.0,132.0,42.0,0.6695652173913044,0.6470588235294118,0.6581196581196581,0.0,1.0,236.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,19.0,0.0,259.0,11.0,1.0,0.6333333333333333,0.7755102040816326,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.3856,208.569,104.645,1.0
9726515_roberta-base_4_1_0_3e-05_no,0.0095841114013893,795.0,108.0,725.0,97.0,0.8803986710963455,0.8912556053811659,0.8857938718662953,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,3.0,1.0,1622.0,99.0,0.75,0.0294117647058823,0.0566037735849056,333.0,36.0,1258.0,98.0,0.902439024390244,0.7726218097447796,0.8325,171.0,35.0,1506.0,13.0,0.8300970873786407,0.9293478260869564,0.876923076923077,9.0,2.0,1708.0,6.0,0.8181818181818182,0.6,0.6923076923076923,2.0,10.0,1647.0,66.0,0.1666666666666666,0.0294117647058823,0.05,11.0385,156.271,39.136,1.0,0.0870474777770747,0.0,0.0,285.0,121.0,0.0,0.0,0.0,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,1.046,388.155,97.517,1.0,0.0303779930820503,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,170.0,119.0,0.0,0.0,0.0,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.7234,399.505,100.913,1.0
9726515_roberta-base_4_1_0.01_3e-05_no,0.0094837800720454,793.0,104.0,729.0,99.0,0.8840579710144928,0.8890134529147982,0.8865287870318612,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,327.0,35.0,1259.0,104.0,0.9033149171270718,0.7587006960556845,0.8247162673392181,170.0,41.0,1500.0,14.0,0.8056872037914692,0.9239130434782608,0.8607594936708861,9.0,1.0,1709.0,6.0,0.9,0.6,0.7200000000000001,2.0,10.0,1647.0,66.0,0.1666666666666666,0.0294117647058823,0.05,11.1329,154.946,38.804,1.0,0.085594841727629,38.0,21.0,264.0,83.0,0.6440677966101694,0.3140495867768595,0.4222222222222222,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,1.0278,395.026,99.243,1.0,0.029512560107223,0.0,0.0,246.0,43.0,0.0,0.0,0.0,42.0,17.0,153.0,77.0,0.711864406779661,0.3529411764705882,0.4719101123595506,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.7316,395.014,99.779,1.0
9726515_roberta-base_4_1_0.001_3e-05_no,0.0094690325289677,819.0,121.0,712.0,73.0,0.8712765957446809,0.9181614349775784,0.8941048034934498,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,336.0,35.0,1259.0,95.0,0.9056603773584906,0.7795823665893271,0.8379052369077307,172.0,33.0,1508.0,12.0,0.8390243902439024,0.9347826086956522,0.884318766066838,9.0,2.0,1708.0,6.0,0.8181818181818182,0.6,0.6923076923076923,2.0,10.0,1647.0,66.0,0.1666666666666666,0.0294117647058823,0.05,11.1309,154.974,38.811,1.0,0.0840628035401035,41.0,23.0,262.0,80.0,0.640625,0.3388429752066115,0.4432432432432432,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,26.0,13.0,311.0,56.0,0.6666666666666666,0.3170731707317073,0.4297520661157025,1.0164,399.445,100.353,1.0,0.0305895078941711,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,170.0,119.0,0.0,0.0,0.0,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.7336,393.948,99.509,1.0
9726515_roberta-base_8_1_0_3e-05_no,0.0101002669537868,836.0,131.0,702.0,56.0,0.8645294725956567,0.937219730941704,0.8994082840236687,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,0.0,0.0,1623.0,102.0,0.0,0.0,0.0,330.0,30.0,1264.0,101.0,0.9166666666666666,0.765661252900232,0.8343868520859671,170.0,22.0,1519.0,14.0,0.8854166666666666,0.9239130434782608,0.904255319148936,9.0,6.0,1704.0,6.0,0.6,0.6,0.6,3.0,15.0,1642.0,65.0,0.1666666666666666,0.0441176470588235,0.0697674418604651,9.7862,176.269,22.072,1.0,0.0857889698909714,46.0,28.0,257.0,75.0,0.6216216216216216,0.3801652892561983,0.4717948717948718,0.0,0.0,278.0,128.0,0.0,0.0,0.0,0.0,0.0,365.0,41.0,0.0,0.0,0.0,0.0,0.0,342.0,64.0,0.0,0.0,0.0,0.0,0.0,324.0,82.0,0.0,0.0,0.0,0.5121,792.824,99.591,1.0,0.0312682883148933,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,170.0,119.0,0.0,0.0,0.0,0.0,0.0,237.0,52.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3902,740.609,94.818,1.0
