info,eval_java_loss,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_java_runtime,eval_java_samples_per_second,eval_java_steps_per_second,epoch_java,eval_python_loss,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_python_runtime,eval_python_samples_per_second,eval_python_steps_per_second,epoch_python,eval_pharo_loss,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1,eval_pharo_runtime,eval_pharo_samples_per_second,eval_pharo_steps_per_second,epoch_pharo
23016_microsoft/unixcoder-base_1_1_0_3e-05_no,0.1662008911371231,846.0,126.0,707.0,46.0,0.8703703703703703,0.9484304932735426,0.907725321888412,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,27.0,31.0,1592.0,75.0,0.4655172413793103,0.2647058823529412,0.3374999999999999,327.0,14.0,1280.0,104.0,0.9589442815249268,0.7587006960556845,0.8471502590673576,172.0,47.0,1494.0,12.0,0.7853881278538812,0.9347826086956522,0.8535980148883375,8.0,10.0,1700.0,7.0,0.4444444444444444,0.5333333333333333,0.4848484848484848,3.0,7.0,1650.0,65.0,0.3,0.0441176470588235,0.0769230769230769,17.0828,100.979,100.979,1.0,0.4197986125946045,80.0,31.0,254.0,41.0,0.7207207207207207,0.6611570247933884,0.689655172413793,90.0,19.0,259.0,38.0,0.8256880733944955,0.703125,0.7594936708860761,4.0,12.0,353.0,37.0,0.25,0.0975609756097561,0.1403508771929824,18.0,11.0,331.0,46.0,0.6206896551724138,0.28125,0.3870967741935484,61.0,33.0,291.0,21.0,0.648936170212766,0.7439024390243902,0.6931818181818182,3.3653,120.642,120.642,1.0,0.2720072865486145,9.0,7.0,239.0,34.0,0.5625,0.2093023255813953,0.3050847457627118,105.0,18.0,152.0,14.0,0.8536585365853658,0.8823529411764706,0.8677685950413223,27.0,25.0,212.0,25.0,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.0,0.0,285.0,4.0,0.0,0.0,0.0,21.0,4.0,255.0,9.0,0.84,0.7,0.7636363636363636,24.0,11.0,235.0,19.0,0.6857142857142857,0.5581395348837209,0.6153846153846154,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.3956,120.639,120.639,1.0
23016_microsoft/unixcoder-base_1_1_0.01_3e-05_no,0.1746194958686828,821.0,123.0,710.0,71.0,0.8697033898305084,0.9204035874439462,0.8943355119825708,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,35.0,67.0,1556.0,67.0,0.3431372549019608,0.3431372549019608,0.3431372549019608,301.0,19.0,1275.0,130.0,0.940625,0.6983758700696056,0.8015978695073236,169.0,37.0,1504.0,15.0,0.8203883495145631,0.9184782608695652,0.8666666666666666,10.0,15.0,1695.0,5.0,0.4,0.6666666666666666,0.5,0.0,3.0,1654.0,68.0,0.0,0.0,0.0,16.99,101.53,101.53,1.0,0.4195118546485901,81.0,32.0,253.0,40.0,0.7168141592920354,0.6694214876033058,0.6923076923076923,90.0,19.0,259.0,38.0,0.8256880733944955,0.703125,0.7594936708860761,4.0,12.0,353.0,37.0,0.25,0.0975609756097561,0.1403508771929824,18.0,11.0,331.0,46.0,0.6206896551724138,0.28125,0.3870967741935484,61.0,33.0,291.0,21.0,0.648936170212766,0.7439024390243902,0.6931818181818182,3.3732,120.362,120.362,1.0,0.2717610895633697,10.0,7.0,239.0,33.0,0.5882352941176471,0.2325581395348837,0.3333333333333333,105.0,17.0,153.0,14.0,0.860655737704918,0.8823529411764706,0.8713692946058091,27.0,24.0,213.0,25.0,0.5294117647058824,0.5192307692307693,0.5242718446601942,0.0,0.0,285.0,4.0,0.0,0.0,0.0,21.0,4.0,255.0,9.0,0.84,0.7,0.7636363636363636,24.0,12.0,234.0,19.0,0.6666666666666666,0.5581395348837209,0.6075949367088608,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.4041,120.213,120.213,1.0
23016_microsoft/unixcoder-base_1_1_0.001_3e-05_no,0.168547049164772,833.0,127.0,706.0,59.0,0.8677083333333333,0.9338565022421524,0.8995680345572354,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,36.0,68.0,1555.0,66.0,0.3461538461538461,0.3529411764705882,0.3495145631067962,324.0,20.0,1274.0,107.0,0.9418604651162792,0.7517401392111369,0.8361290322580645,166.0,37.0,1504.0,18.0,0.8177339901477833,0.9021739130434784,0.8578811369509045,10.0,17.0,1693.0,5.0,0.3703703703703703,0.6666666666666666,0.4761904761904761,0.0,2.0,1655.0,68.0,0.0,0.0,0.0,16.9371,101.847,101.847,1.0,0.4198324382305145,80.0,31.0,254.0,41.0,0.7207207207207207,0.6611570247933884,0.689655172413793,90.0,19.0,259.0,38.0,0.8256880733944955,0.703125,0.7594936708860761,4.0,12.0,353.0,37.0,0.25,0.0975609756097561,0.1403508771929824,18.0,11.0,331.0,46.0,0.6206896551724138,0.28125,0.3870967741935484,61.0,33.0,291.0,21.0,0.648936170212766,0.7439024390243902,0.6931818181818182,3.3633,120.715,120.715,1.0,0.2719147205352783,9.0,7.0,239.0,34.0,0.5625,0.2093023255813953,0.3050847457627118,105.0,18.0,152.0,14.0,0.8536585365853658,0.8823529411764706,0.8677685950413223,27.0,25.0,212.0,25.0,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.0,0.0,285.0,4.0,0.0,0.0,0.0,21.0,4.0,255.0,9.0,0.84,0.7,0.7636363636363636,24.0,11.0,235.0,19.0,0.6857142857142857,0.5581395348837209,0.6153846153846154,0.0,0.0,279.0,10.0,0.0,0.0,0.0,2.3838,121.233,121.233,1.0
23016_microsoft/unixcoder-base_2_1_0_3e-05_no,0.1594188809394836,837.0,112.0,721.0,55.0,0.8819810326659642,0.938340807174888,0.9092884302009776,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,32.0,69.0,1554.0,70.0,0.3168316831683168,0.3137254901960784,0.3152709359605911,299.0,12.0,1282.0,132.0,0.9614147909967846,0.6937354988399071,0.8059299191374663,173.0,47.0,1494.0,11.0,0.7863636363636364,0.9402173913043478,0.8564356435643564,10.0,9.0,1701.0,5.0,0.5263157894736842,0.6666666666666666,0.5882352941176471,2.0,8.0,1649.0,66.0,0.2,0.0294117647058823,0.0512820512820512,12.8048,134.715,67.396,1.0,0.3782738745212555,70.0,23.0,262.0,51.0,0.7526881720430108,0.5785123966942148,0.6542056074766355,87.0,20.0,258.0,41.0,0.8130841121495327,0.6796875,0.7404255319148936,4.0,14.0,351.0,37.0,0.2222222222222222,0.0975609756097561,0.135593220338983,9.0,12.0,330.0,55.0,0.4285714285714285,0.140625,0.2117647058823529,51.0,30.0,294.0,31.0,0.6296296296296297,0.6219512195121951,0.6257668711656442,1.7851,227.434,113.717,1.0,0.2406798899173736,12.0,12.0,234.0,31.0,0.5,0.2790697674418604,0.3582089552238806,105.0,17.0,153.0,14.0,0.860655737704918,0.8823529411764706,0.8713692946058091,24.0,33.0,204.0,28.0,0.4210526315789473,0.4615384615384615,0.4403669724770642,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,6.0,253.0,7.0,0.7931034482758621,0.7666666666666667,0.7796610169491527,19.0,4.0,242.0,24.0,0.8260869565217391,0.4418604651162791,0.5757575757575758,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.265,228.451,114.621,1.0
23016_microsoft/unixcoder-base_2_1_0.01_3e-05_no,0.1533833146095276,835.0,116.0,717.0,57.0,0.8780231335436383,0.9360986547085202,0.9061313076505698,45.0,1.0,1679.0,0.0,0.9782608695652174,1.0,0.989010989010989,29.0,57.0,1566.0,73.0,0.3372093023255814,0.284313725490196,0.3085106382978723,305.0,17.0,1277.0,126.0,0.9472049689440992,0.7076566125290024,0.810092961487384,172.0,50.0,1491.0,12.0,0.7747747747747747,0.9347826086956522,0.8472906403940887,10.0,7.0,1703.0,5.0,0.5882352941176471,0.6666666666666666,0.625,0.0,9.0,1648.0,68.0,0.0,0.0,0.0,12.8266,134.486,67.282,1.0,0.3795459866523742,69.0,25.0,260.0,52.0,0.7340425531914894,0.5702479338842975,0.6418604651162791,87.0,20.0,258.0,41.0,0.8130841121495327,0.6796875,0.7404255319148936,5.0,15.0,350.0,36.0,0.25,0.1219512195121951,0.1639344262295081,10.0,12.0,330.0,54.0,0.4545454545454545,0.15625,0.2325581395348837,51.0,31.0,293.0,31.0,0.6219512195121951,0.6219512195121951,0.6219512195121951,1.7783,228.312,114.156,1.0,0.2391677349805832,16.0,14.0,232.0,27.0,0.5333333333333333,0.3720930232558139,0.4383561643835616,105.0,16.0,154.0,14.0,0.8677685950413223,0.8823529411764706,0.8749999999999999,22.0,29.0,208.0,30.0,0.4313725490196078,0.4230769230769231,0.4271844660194175,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,5.0,254.0,7.0,0.8214285714285714,0.7666666666666667,0.793103448275862,20.0,5.0,241.0,23.0,0.8,0.4651162790697674,0.5882352941176471,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2685,227.832,114.31,1.0
23016_microsoft/unixcoder-base_2_1_0.001_3e-05_no,0.1566188633441925,832.0,113.0,720.0,60.0,0.8804232804232804,0.9327354260089686,0.9058247142079476,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,34.0,66.0,1557.0,68.0,0.34,0.3333333333333333,0.3366336633663366,310.0,18.0,1276.0,121.0,0.945121951219512,0.7192575406032483,0.8168642951251646,173.0,49.0,1492.0,11.0,0.7792792792792793,0.9402173913043478,0.8522167487684729,11.0,8.0,1702.0,4.0,0.5789473684210527,0.7333333333333333,0.6470588235294117,0.0,8.0,1649.0,68.0,0.0,0.0,0.0,12.803,134.734,67.406,1.0,0.3781197965145111,70.0,23.0,262.0,51.0,0.7526881720430108,0.5785123966942148,0.6542056074766355,87.0,20.0,258.0,41.0,0.8130841121495327,0.6796875,0.7404255319148936,4.0,14.0,351.0,37.0,0.2222222222222222,0.0975609756097561,0.135593220338983,9.0,12.0,330.0,55.0,0.4285714285714285,0.140625,0.2117647058823529,51.0,30.0,294.0,31.0,0.6296296296296297,0.6219512195121951,0.6257668711656442,1.7785,228.276,114.138,1.0,0.2403663247823715,14.0,13.0,233.0,29.0,0.5185185185185185,0.3255813953488372,0.4,105.0,17.0,153.0,14.0,0.860655737704918,0.8823529411764706,0.8713692946058091,24.0,34.0,203.0,28.0,0.4137931034482758,0.4615384615384615,0.4363636363636363,0.0,0.0,285.0,4.0,0.0,0.0,0.0,23.0,6.0,253.0,7.0,0.7931034482758621,0.7666666666666667,0.7796610169491527,19.0,4.0,242.0,24.0,0.8260869565217391,0.4418604651162791,0.5757575757575758,0.0,0.0,279.0,10.0,0.0,0.0,0.0,1.2894,224.135,112.455,1.0
23016_microsoft/unixcoder-base_4_1_0_3e-05_no,0.1546729952096939,821.0,125.0,708.0,71.0,0.8678646934460887,0.9204035874439462,0.8933623503808487,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,25.0,48.0,1575.0,77.0,0.3424657534246575,0.2450980392156862,0.2857142857142857,296.0,19.0,1275.0,135.0,0.9396825396825396,0.6867749419953596,0.7935656836461127,175.0,51.0,1490.0,9.0,0.7743362831858407,0.9510869565217392,0.853658536585366,9.0,12.0,1698.0,6.0,0.4285714285714285,0.6,0.5,2.0,7.0,1650.0,66.0,0.2222222222222222,0.0294117647058823,0.0519480519480519,11.0635,155.918,39.047,1.0,0.3668499290943146,67.0,26.0,259.0,54.0,0.7204301075268817,0.5537190082644629,0.6261682242990655,79.0,22.0,256.0,49.0,0.7821782178217822,0.6171875,0.6899563318777292,0.0,8.0,357.0,41.0,0.0,0.0,0.0,5.0,7.0,335.0,59.0,0.4166666666666667,0.078125,0.131578947368421,48.0,26.0,298.0,34.0,0.6486486486486487,0.5853658536585366,0.6153846153846153,0.8839,459.304,115.392,1.0,0.253118634223938,7.0,9.0,237.0,36.0,0.4375,0.1627906976744186,0.2372881355932203,106.0,23.0,147.0,13.0,0.8217054263565892,0.8907563025210085,0.8548387096774194,10.0,23.0,214.0,42.0,0.303030303030303,0.1923076923076923,0.2352941176470588,0.0,0.0,285.0,4.0,0.0,0.0,0.0,14.0,0.0,259.0,16.0,1.0,0.4666666666666667,0.6363636363636364,12.0,2.0,244.0,31.0,0.8571428571428571,0.2790697674418604,0.4210526315789474,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6416,450.431,113.777,1.0
23016_microsoft/unixcoder-base_4_1_0.01_3e-05_no,0.1548378467559814,824.0,125.0,708.0,68.0,0.8682824025289779,0.9237668161434978,0.89516567083107,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,24.0,35.0,1588.0,78.0,0.4067796610169492,0.2352941176470588,0.2981366459627329,304.0,18.0,1276.0,127.0,0.9440993788819876,0.7053364269141531,0.8074369189907038,174.0,57.0,1484.0,10.0,0.7532467532467533,0.9456521739130436,0.8385542168674699,7.0,10.0,1700.0,8.0,0.4117647058823529,0.4666666666666667,0.4374999999999999,1.0,7.0,1650.0,67.0,0.125,0.0147058823529411,0.0263157894736842,11.0583,155.992,39.066,1.0,0.3647761344909668,66.0,24.0,261.0,55.0,0.7333333333333333,0.5454545454545454,0.6255924170616113,83.0,22.0,256.0,45.0,0.7904761904761904,0.6484375,0.7124463519313305,0.0,8.0,357.0,41.0,0.0,0.0,0.0,5.0,7.0,335.0,59.0,0.4166666666666667,0.078125,0.131578947368421,46.0,27.0,297.0,36.0,0.6301369863013698,0.5609756097560976,0.5935483870967743,0.9081,447.071,112.318,1.0,0.2532362937927246,7.0,9.0,237.0,36.0,0.4375,0.1627906976744186,0.2372881355932203,106.0,23.0,147.0,13.0,0.8217054263565892,0.8907563025210085,0.8548387096774194,10.0,23.0,214.0,42.0,0.303030303030303,0.1923076923076923,0.2352941176470588,0.0,0.0,285.0,4.0,0.0,0.0,0.0,14.0,0.0,259.0,16.0,1.0,0.4666666666666667,0.6363636363636364,12.0,2.0,244.0,31.0,0.8571428571428571,0.2790697674418604,0.4210526315789474,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6427,449.639,113.577,1.0
23016_microsoft/unixcoder-base_4_1_0.001_3e-05_no,0.1521108299493789,832.0,131.0,702.0,60.0,0.8639667705088265,0.9327354260089686,0.8970350404312669,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,21.0,16.0,1607.0,81.0,0.5675675675675675,0.2058823529411764,0.302158273381295,314.0,13.0,1281.0,117.0,0.9602446483180428,0.728538283062645,0.8284960422163588,173.0,59.0,1482.0,11.0,0.7456896551724138,0.9402173913043478,0.8317307692307693,8.0,4.0,1706.0,7.0,0.6666666666666666,0.5333333333333333,0.5925925925925926,1.0,7.0,1650.0,67.0,0.125,0.0147058823529411,0.0263157894736842,11.0558,156.026,39.074,1.0,0.3698144555091858,66.0,20.0,265.0,55.0,0.7674418604651163,0.5454545454545454,0.6376811594202898,78.0,23.0,255.0,50.0,0.7722772277227723,0.609375,0.6812227074235808,0.0,7.0,358.0,41.0,0.0,0.0,0.0,5.0,6.0,336.0,59.0,0.4545454545454545,0.078125,0.1333333333333333,46.0,31.0,293.0,36.0,0.5974025974025974,0.5609756097560976,0.5786163522012578,0.9135,444.422,111.653,1.0,0.2531118988990783,7.0,9.0,237.0,36.0,0.4375,0.1627906976744186,0.2372881355932203,106.0,23.0,147.0,13.0,0.8217054263565892,0.8907563025210085,0.8548387096774194,10.0,23.0,214.0,42.0,0.303030303030303,0.1923076923076923,0.2352941176470588,0.0,0.0,285.0,4.0,0.0,0.0,0.0,14.0,0.0,259.0,16.0,1.0,0.4666666666666667,0.6363636363636364,12.0,2.0,244.0,31.0,0.8571428571428571,0.2790697674418604,0.4210526315789474,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.6637,435.47,109.997,1.0
23016_microsoft/unixcoder-base_8_1_0_3e-05_no,0.1504983007907867,808.0,114.0,719.0,84.0,0.8763557483731019,0.905829596412556,0.8908489525909592,45.0,0.0,1680.0,0.0,1.0,1.0,1.0,16.0,10.0,1613.0,86.0,0.6153846153846154,0.1568627450980392,0.25,301.0,23.0,1271.0,130.0,0.9290123456790124,0.6983758700696056,0.7973509933774834,169.0,55.0,1486.0,15.0,0.7544642857142857,0.9184782608695652,0.8284313725490196,6.0,8.0,1702.0,9.0,0.4285714285714285,0.4,0.4137931034482759,2.0,4.0,1653.0,66.0,0.3333333333333333,0.0294117647058823,0.054054054054054,9.9893,172.684,21.623,1.0,0.3785920143127441,61.0,19.0,266.0,60.0,0.7625,0.5041322314049587,0.6069651741293532,78.0,23.0,255.0,50.0,0.7722772277227723,0.609375,0.6812227074235808,0.0,1.0,364.0,41.0,0.0,0.0,0.0,2.0,1.0,341.0,62.0,0.6666666666666666,0.03125,0.0597014925373134,44.0,27.0,297.0,38.0,0.6197183098591549,0.5365853658536586,0.5751633986928104,0.5204,780.231,98.009,1.0,0.2916097342967987,0.0,2.0,244.0,43.0,0.0,0.0,0.0,99.0,39.0,131.0,20.0,0.717391304347826,0.8319327731092437,0.7704280155642024,4.0,10.0,227.0,48.0,0.2857142857142857,0.0769230769230769,0.1212121212121212,0.0,0.0,285.0,4.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,0.0,0.0,0.0,0.0,0.0,246.0,43.0,0.0,0.0,0.0,0.0,0.0,279.0,10.0,0.0,0.0,0.0,0.3405,848.798,108.67,1.0
