info,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.01_4e-25,851,234,599,41,0.784331797235023,0.954035874439462,0.860900354071826,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,194,5,1289,237,0.9748743718592964,0.4501160092807424,0.6158730158730159,167,44,1497,17,0.7914691943127962,0.907608695652174,0.8455696202531645,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.001_2e-25,831,449,384,61,0.64921875,0.9316143497757848,0.7651933701657458,39,1,1679,6,0.975,0.8666666666666667,0.9176470588235294,0,0,1623,102,0,0,0,64,28,1266,367,0.6956521739130435,0.148491879350348,0.2447418738049713,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.001_3e-25,831,449,384,61,0.64921875,0.9316143497757848,0.7651933701657458,39,1,1679,6,0.975,0.8666666666666667,0.9176470588235294,0,0,1623,102,0,0,0,64,28,1266,367,0.6956521739130435,0.148491879350348,0.2447418738049713,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.001_4e-25,831,449,384,61,0.64921875,0.9316143497757848,0.7651933701657458,39,1,1679,6,0.975,0.8666666666666667,0.9176470588235294,0,0,1623,102,0,0,0,64,28,1266,367,0.6956521739130435,0.148491879350348,0.2447418738049713,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.0001_2e-25,795,440,393,97,0.6437246963562753,0.8912556053811659,0.7475317348377997,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,148,23,1518,36,0.8654970760233918,0.8043478260869565,0.83380281690140845,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.0001_3e-25,795,440,393,97,0.6437246963562753,0.8912556053811659,0.7475317348377997,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,148,23,1518,36,0.8654970760233918,0.8043478260869565,0.83380281690140845,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0_5e-05_no_0.0001_4e-25,795,440,393,97,0.6437246963562753,0.8912556053811659,0.7475317348377997,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,148,23,1518,36,0.8654970760233918,0.8043478260869565,0.83380281690140845,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.01_2e-25,851,222,611,41,0.7931034482758621,0.954035874439462,0.8661577608142493,43,1,1679,2,0.9772727272727272,0.9555555555555556,0.9662921348314608,0,0,1623,102,0,0,0,255,13,1281,176,0.9514925373134328,0.5916473317865429,0.7296137339055795,167,32,1509,17,0.8391959798994975,0.907608695652174,0.8720626631853785,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.01_3e-25,851,222,611,41,0.7931034482758621,0.954035874439462,0.8661577608142493,43,1,1679,2,0.9772727272727272,0.9555555555555556,0.9662921348314608,0,0,1623,102,0,0,0,255,13,1281,176,0.9514925373134328,0.5916473317865429,0.7296137339055795,167,32,1509,17,0.8391959798994975,0.907608695652174,0.8720626631853785,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.01_4e-25,851,222,611,41,0.7931034482758621,0.954035874439462,0.8661577608142493,43,1,1679,2,0.9772727272727272,0.9555555555555556,0.9662921348314608,0,0,1623,102,0,0,0,255,13,1281,176,0.9514925373134328,0.5916473317865429,0.7296137339055795,167,32,1509,17,0.8391959798994975,0.907608695652174,0.8720626631853785,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.001_2e-25,780,362,471,112,0.6830122591943958,0.874439461883408,0.7669616519174041,44,1,1679,1,0.9777777777777776,0.9777777777777776,0.9777777777777776,0,0,1623,102,0,0,0,57,15,1279,374,0.7916666666666666,0.1322505800464037,0.2266401590457256,139,20,1521,45,0.8742138364779874,0.7554347826086957,0.8104956268221574,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,48,22,302,34,0.6857142857142857,0.5853658536585366,0.6315789473684211,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.001_3e-25,780,362,471,112,0.6830122591943958,0.874439461883408,0.7669616519174041,44,1,1679,1,0.9777777777777776,0.9777777777777776,0.9777777777777776,0,0,1623,102,0,0,0,57,15,1279,374,0.7916666666666666,0.1322505800464037,0.2266401590457256,139,20,1521,45,0.8742138364779874,0.7554347826086957,0.8104956268221574,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,48,22,302,34,0.6857142857142857,0.5853658536585366,0.6315789473684211,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.001_4e-25,780,362,471,112,0.6830122591943958,0.874439461883408,0.7669616519174041,44,1,1679,1,0.9777777777777776,0.9777777777777776,0.9777777777777776,0,0,1623,102,0,0,0,57,15,1279,374,0.7916666666666666,0.1322505800464037,0.2266401590457256,139,20,1521,45,0.8742138364779874,0.7554347826086957,0.8104956268221574,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,48,22,302,34,0.6857142857142857,0.5853658536585366,0.6315789473684211,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.0001_2e-25,796,440,393,96,0.6440129449838188,0.8923766816143498,0.7481203007518796,45,1,1679,0,0.9782608695652174,1,0.989010989010989,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,160,22,1519,24,0.8791208791208791,0.8695652173913043,0.8743169398907105,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.0001_3e-25,796,440,393,96,0.6440129449838188,0.8923766816143498,0.7481203007518796,45,1,1679,0,0.9782608695652174,1,0.989010989010989,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,160,22,1519,24,0.8791208791208791,0.8695652173913043,0.8743169398907105,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.01_5e-05_no_0.0001_4e-25,796,440,393,96,0.6440129449838188,0.8923766816143498,0.7481203007518796,45,1,1679,0,0.9782608695652174,1,0.989010989010989,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,160,22,1519,24,0.8791208791208791,0.8695652173913043,0.8743169398907105,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.01_2e-25,851,233,600,41,0.7850553505535055,0.954035874439462,0.8613360323886639,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,195,5,1289,236,0.975,0.4524361948955916,0.6180665610142632,167,44,1497,17,0.7914691943127962,0.907608695652174,0.8455696202531645,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.01_3e-25,851,233,600,41,0.7850553505535055,0.954035874439462,0.8613360323886639,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,195,5,1289,236,0.975,0.4524361948955916,0.6180665610142632,167,44,1497,17,0.7914691943127962,0.907608695652174,0.8455696202531645,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.01_4e-25,851,233,600,41,0.7850553505535055,0.954035874439462,0.8613360323886639,45,3,1677,0,0.9375,1,0.967741935483871,0,0,1623,102,0,0,0,195,5,1289,236,0.975,0.4524361948955916,0.6180665610142632,167,44,1497,17,0.7914691943127962,0.907608695652174,0.8455696202531645,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,63,16,269,58,0.7974683544303798,0.5206611570247934,0.63,76,12,266,52,0.8636363636363636,0.59375,0.7037037037037037,0,0,365,41,0,0,0,10,6,336,54,0.625,0.15625,0.25,49,24,300,33,0.6712328767123288,0.5975609756097561,0.632258064516129,0,0,246,43,0,0,0,98,35,135,21,0.7368421052631579,0.8235294117647058,0.7777777777777778,0,0,237,52,0,0,0,0,0,285,4,0,0,0,4,1,258,26,0.8,0.1333333333333333,0.2285714285714286,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.001_2e-25,826,437,396,66,0.6539984164687253,0.9260089686098656,0.7665893271461717,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,60,17,1277,371,0.7792207792207793,0.1392111368909512,0.2362204724409448,76,13,1528,108,0.8539325842696629,0.4130434782608695,0.5567765567765568,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.001_3e-25,826,437,396,66,0.6539984164687253,0.9260089686098656,0.7665893271461717,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,60,17,1277,371,0.7792207792207793,0.1392111368909512,0.2362204724409448,76,13,1528,108,0.8539325842696629,0.4130434782608695,0.5567765567765568,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.001_4e-25,826,437,396,66,0.6539984164687253,0.9260089686098656,0.7665893271461717,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,60,17,1277,371,0.7792207792207793,0.1392111368909512,0.2362204724409448,76,13,1528,108,0.8539325842696629,0.4130434782608695,0.5567765567765568,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,7,2,257,23,0.7777777777777778,0.2333333333333333,0.358974358974359,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.0001_2e-25,785,426,407,107,0.64822460776218,0.8800448430493274,0.7465525439847837,45,5,1675,0,0.9,1,0.9473684210526316,0,0,1623,102,0,0,0,52,10,1284,379,0.8387096774193549,0.1206496519721577,0.2109533468559837,94,15,1526,90,0.8623853211009175,0.5108695652173914,0.6416382252559728,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23292_microsoft/unixcoder-base_16_1_0.001_5e-05_no_0.0001_3e-25,785,426,407,107,0.64822460776218,0.8800448430493274,0.7465525439847837,45,5,1675,0,0.9,1,0.9473684210526316,0,0,1623,102,0,0,0,52,10,1284,379,0.8387096774193549,0.1206496519721577,0.2109533468559837,94,15,1526,90,0.8623853211009175,0.5108695652173914,0.6416382252559728,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,60,17,268,61,0.7792207792207793,0.4958677685950413,0.6060606060606061,77,12,266,51,0.8651685393258427,0.6015625,0.7096774193548386,0,0,365,41,0,0,0,10,5,337,54,0.6666666666666666,0.15625,0.2531645569620253,49,22,302,33,0.6901408450704225,0.5975609756097561,0.6405228758169934,0,0,246,43,0,0,0,97,33,137,22,0.7461538461538462,0.8151260504201681,0.7791164658634538,0,0,237,52,0,0,0,0,0,285,4,0,0,0,8,2,257,22,0.8,0.2666666666666666,0.4,0,0,246,43,0,0,0,0,0,279,10,0,0,0
